#qTlo qThi PDF0  uncertainty
0 2 29168.62302541593 397.0927133098438
2 4 64180.2897752804 149.1953155409018
4 6 69505.85422250045 67.8190798666773
6 8 63222.57061959106 46.98639470067707
8 10 54713.31270266736 28.41744430639626
10 12 46812.33144475814 12.78070694638938
12 14 40070.38584037869 34.2969280815122
14 16 34452.52074093308 23.2416989603854
16 18 29786.10619892754 16.33480593266997
18 20 25764.54780337122 12.69667489321452
20 22 22627.35616676048 18.04534709870993
22 24 19860.37338193264 13.73356828867769
24 26 17507.45705617991 19.21793097766351
26 28 15495.46243393301 15.21052158796928
28 30 13767.30327043777 11.67950764406483
30 32 12276.49462892657 8.767810840083934
32 34 10981.10199609594 6.122932265972285
34 36 9847.707985749326 3.693159951334549
36 38 8853.362174348029 1.629005392142382
38 40 7968.870290174663 3.920583473921758
40 42 7202.174326988582 7.187867606714748
42 44 6516.050672180665 6.228864252853033
44 46 5905.416853697065 3.569959491465332
46 48 5359.94439453109 1.083543140538828
48 50 4873.271025463454 2.020852730232557
50 52 4442.642863693889 2.544245781016805
52 54 4036.094057595839 2.371706720744766
54 56 3682.053938909109 2.33295741484207
56 58 3350.782062355494 1.869365714165953
58 60 3043.842034384304 2.740046379144711
60 62 2781.823702193154 2.406886966337638
62 64 2546.392620934937 1.392642617219491
64 66 2342.852476275494 1.993870831325742
66 68 2163.360954806932 0.5140165154751699
68 70 1997.78378181677 1.535336203979985
70 72 1844.035352217347 1.148941187954684
72 74 1695.308038194329 0.7794276372092699
74 76 1553.174719311974 0.5205240966688837
76 78 1420.401900004854 0.8121159356312748
78 80 1292.264609619993 0.5308324888491532
80 82 1170.914598168647 0.5478065630068593
82 84 1057.950891323161 0.78238472109889
84 86 956.8726529355067 0.3584870501274415
86 88 864.6857497502517 0.3811269536829532
88 90 782.2366936363148 0.4176519560304476
90 92 709.1615112462143 0.2322033333890616
92 94 644.8631170938025 0.2009493197647919
94 96 588.3970557660623 0.1871135208787576
96 98 538.3198451646754 0.1625305091317917
98 100 494.7653798637427 0.1589268902709945
0 100 672719.8696384856 437.5131926366236
