#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
72 74 25 26 135.7538988513431 19.03773267859209
72 74 26 27 114.9709624525028 12.74324101543376
72 74 27 28 97.32188703394142 9.246922649589113
72 74 28 29 70.05619535689446 10.43523459826565
72 74 29 30 108.6595902188711 9.438949928523151
72 74 30 31 54.04360562327028 15.1915056078704
72 74 31 32 80.39151475143045 11.85727577847075
72 74 32 33 46.61536392997389 10.15865815923295
72 74 33 34 72.20973263766199 13.60948507918625
72 74 34 35 78.13898027297284 13.72319582944458
72 74 35 36 69.44954181956774 8.361872870092673
72 74 36 37 88.12454105784366 9.935075050377261
72 74 37 38 75.30689045700167 7.977795249404055
72 74 38 39 75.68169784664268 11.4783059448687
72 74 39 40 94.10340505089698 15.12682470718211
72 74 40 41 63.8954150727218 8.511406640113576
72 74 41 42 52.6229483187029 11.10424417392212
72 74 42 43 54.02239038360635 7.640792504940788
72 74 43 44 58.81970281779866 10.04424185360067
72 74 44 45 33.73158315153718 12.87838387365852
72 74 45 46 40.87531906821742 7.339902392866984
72 74 46 47 68.88957885529746 8.012214746989233
72 74 47 48 76.82222414813624 6.08829972626456
72 74 48 49 23.83310994511909 8.686118108840544
72 74 49 50 13.87553520786727 7.610321083674867
72 74 50 51 32.07586589554571 13.7577882213335
72 74 51 52 54.21507056637695 8.744834419593801
72 74 52 53 50.18842283708543 4.822658097465466
72 74 53 54 46.28745051996599 4.236648648410453
72 74 54 55 35.70363189331086 5.94251255541403
72 74 55 56 24.84170539755392 7.66985478585287
72 74 56 57 15.58414755533214 5.28951060795987
72 74 57 58 22.31019383990958 6.433880746989819
72 74 58 59 14.58969009671547 4.178524387936542
72 74 59 60 7.909577537241653 4.427791041492551
74 76 25 26 102.4206581102687 10.10016935523118
74 76 26 27 33.96626509553757 10.89465267099079
74 76 27 28 73.23169352834594 12.73923362779411
74 76 28 29 63.51748222359173 12.98571320083472
74 76 29 30 88.59435440229872 9.003533130958944
74 76 30 31 74.44248059801365 10.1334118501923
74 76 31 32 77.15327211902689 10.54012925454394
74 76 32 33 55.81640371005517 8.884533133118103
74 76 33 34 76.17553754183257 7.984843397630206
74 76 34 35 38.94311119682738 11.52430638413788
74 76 35 36 70.45531616180311 7.859046589820322
74 76 36 37 68.83702378024684 10.96867480345065
74 76 37 38 63.92022351539375 2.163221167040743
74 76 38 39 12.61906929906671 3.324928101629971
74 76 39 40 64.24724981782333 10.12434996107243
74 76 40 41 54.8639558402947 6.302510850881264
74 76 41 42 38.08023031299366 8.093917192886391
74 76 42 43 68.87556212657806 8.378459234552441
74 76 43 44 72.82488849669627 8.784670752536712
74 76 44 45 82.24038602891588 8.756552837319589
74 76 45 46 9.334297801566578 6.538481607084996
74 76 46 47 39.74611325857907 4.78930456724116
74 76 47 48 33.65013609579349 8.595688746350001
74 76 48 49 62.56887710066954 8.631070559013203
74 76 49 50 54.98166740324034 6.113308211677497
74 76 50 51 2.217442567283162 5.871563522184905
74 76 51 52 20.01190420899201 7.252050086135991
74 76 52 53 41.35619847079032 8.812912181666817
74 76 53 54 23.22023514043965 6.389061680239446
74 76 54 55 35.20223656823013 9.465258583375197
74 76 55 56 57.04032849493991 9.258552531636314
74 76 56 57 37.54196017148279 6.392690894140279
74 76 57 58 30.09461401068317 6.36953345339245
74 76 58 59 36.83431527050678 6.2835533341374
74 76 59 60 43.48547171405662 6.68779675352102
72 76 25 60 3860.432332651717 78.20300566771211
