#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
88 90 25 26 41.39319754680792 0.1480894143054058
88 90 26 27 41.88130337327929 0.1572059929921633
88 90 27 28 41.17367008966338 0.1444752165967192
88 90 28 29 38.68097797357554 0.1581731831633995
88 90 29 30 38.81336442773569 0.1344455679762681
88 90 30 31 38.85489301305242 0.1477376565224029
88 90 31 32 37.4559064218211 0.1466147922837351
88 90 32 33 36.52660376623566 0.1357318201603834
88 90 33 34 36.57307622291369 0.1329917318504666
88 90 34 35 36.89896000998025 0.1476455957803875
88 90 35 36 34.72538914485362 0.1455497924972256
88 90 36 37 33.94087885307562 0.1228251114549817
88 90 37 38 36.55718624572142 0.1187261319873279
88 90 38 39 33.66497251112819 0.1233347341393573
88 90 39 40 33.17850993688145 0.1153281541593318
88 90 40 41 33.33129192080589 0.111733802996567
88 90 41 42 33.36789368983825 0.112181860643053
88 90 42 43 33.47494543413949 0.1180858592607222
88 90 43 44 31.92937568843546 0.1082156651511433
88 90 44 45 32.47357509462786 0.1104475795647321
88 90 45 46 31.9874533601188 0.1119797620909288
88 90 46 47 31.47698501776991 0.108810229684171
88 90 47 48 31.45005334241458 0.1047994082122892
88 90 48 49 30.60336497504074 0.1124036793814923
88 90 49 50 30.54777371710768 0.1119831710753372
88 90 50 51 31.33461609318201 0.1056868809614391
88 90 51 52 29.94646788835168 0.105023291447642
88 90 52 53 29.56215466177178 0.1007426006130464
88 90 53 54 29.47850214424831 0.1163496854605299
88 90 54 55 29.78489308272698 0.108585845361407
88 90 55 56 30.29157800441033 0.1104067629528861
88 90 56 57 28.90290920237685 0.1041919625803884
88 90 57 58 28.76976911153424 0.1017082448212671
88 90 58 59 29.03693048576852 0.1045378696427519
88 90 59 60 29.01256063604692 0.101352110994873
90 92 25 26 37.74111463873642 0.139373852692959
90 92 26 27 36.85646157607039 0.1354080958428887
90 92 27 28 37.28975644594316 0.134448889257831
90 92 28 29 35.30144122057256 0.147086527414296
90 92 29 30 34.54338223489137 0.1242664907929143
90 92 30 31 35.14108829705745 0.1322196520135118
90 92 31 32 33.81797436378114 0.1373716506950995
90 92 32 33 33.00204412573571 0.1190092741976523
90 92 33 34 32.39763502388373 0.1241107095011289
90 92 34 35 33.25032750629519 0.1243416780518617
90 92 35 36 32.11945699184615 0.1326275375658242
90 92 36 37 30.71965771714419 0.1175693914193914
90 92 37 38 31.31949901095527 0.109807024327129
90 92 38 39 31.36089329288599 0.1111156872202445
90 92 39 40 29.77746368505544 0.1075681467816066
90 92 40 41 29.71759251568306 0.1073514557729221
90 92 41 42 30.04226986735323 0.1042897107555211
90 92 42 43 29.76484911923456 0.1110437701778129
90 92 43 44 29.26255124812845 0.1006990291694194
90 92 44 45 28.68565248835222 0.09973375531352005
90 92 45 46 29.00876724661148 0.1033283381645345
90 92 46 47 28.21258827665398 0.09731394510450064
90 92 47 48 28.37173828154129 0.1007817006530775
90 92 48 49 27.81152050066868 0.1062753237546531
90 92 49 50 27.27685949270138 0.0969571514086755
90 92 50 51 27.47253011311884 0.1022727376454162
90 92 51 52 27.52849415200981 0.09707812201003281
90 92 52 53 26.56048944307461 0.09809672365921275
90 92 53 54 26.54814564320648 0.09290241261897358
90 92 54 55 26.46285261760252 0.09997633494867181
90 92 55 56 26.9242887027786 0.102086998442058
90 92 56 57 26.53030062892563 0.09552890313651348
90 92 57 58 25.91076839643801 0.09313430892755649
90 92 58 59 25.95472176942093 0.09617462405064736
90 92 59 60 26.15781739854766 0.09185458735380933
88 92 25 60 2235.924977120347 0.9838645285763052
