#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
36 38 25 26 1241.13839438179 1.770428669877718
36 38 26 27 1304.088156747807 1.845371619069081
36 38 27 28 1080.5011552663 1.821268269522121
36 38 28 29 956.2358427939829 1.552923520728384
36 38 29 30 867.8110500309826 1.538623447855664
36 38 30 31 807.597566099086 1.382795940372755
36 38 31 32 755.5015711509004 1.492301828294607
36 38 32 33 711.9851057723076 1.236827177881064
36 38 33 34 684.9660757814368 1.344979128049503
36 38 34 35 651.9659144930995 1.187803482519096
36 38 35 36 617.3626051274789 1.169146664752678
36 38 36 37 614.1761310104732 1.260390108730951
36 38 37 38 570.4399428347399 1.104857662662269
36 38 38 39 571.6425265854738 1.150064303622394
36 38 39 40 539.7285836817789 1.071009986172441
36 38 40 41 550.4584916725654 1.076461356110671
36 38 41 42 502.8064990476397 1.052876927824792
36 38 42 43 524.4221517204012 1.006568038660013
36 38 43 44 497.9122630073835 0.8752944154275129
36 38 44 45 493.8026128478958 0.970869684717179
36 38 45 46 479.6140047235108 0.9834803331662146
36 38 46 47 483.157058093418 1.030266476108962
36 38 47 48 465.3682172774784 0.8814355347307701
36 38 48 49 465.4369538633326 0.9186364842835754
36 38 49 50 464.8288123443792 0.9830700245040273
36 38 50 51 455.9317591257574 0.8625972562822104
36 38 51 52 459.0677941628531 0.9304087590025721
36 38 52 53 444.2115289510459 0.8331800170036471
36 38 53 54 448.0621131782876 0.8332762494415846
36 38 54 55 449.0589231550216 0.8479848607392314
36 38 55 56 453.4323816711751 0.8390635589841368
36 38 56 57 461.8546690384752 0.9274835145191677
36 38 57 58 463.8061959085599 0.9176999831969309
36 38 58 59 475.8329542976019 0.9008158174868036
36 38 59 60 496.6847538839909 0.9931434928086468
38 40 25 26 1223.573295753981 1.762309636098588
38 40 26 27 1040.529965978144 1.596537805124235
38 40 27 28 888.4434011156077 1.516782577981654
38 40 28 29 804.3900653504754 1.366129112951865
38 40 29 30 740.9006969291195 1.294362230731865
38 40 30 31 688.7159447516556 1.212445489250278
38 40 31 32 660.8637162806282 1.199801151121766
38 40 32 33 615.9965614063383 1.105946572505264
38 40 33 34 596.8856042227549 1.141325779160899
38 40 34 35 572.1110756131288 1.112070851829978
38 40 35 36 536.330415612048 0.9964616600715671
38 40 36 37 541.0623493790001 1.028816318813803
38 40 37 38 502.0985316647178 0.960310522217052
38 40 38 39 499.6938804797332 0.8750296861697727
38 40 39 40 476.7426800973304 0.9485013392158317
38 40 40 41 488.2094677621395 0.9637810444646064
38 40 41 42 447.3009897611445 0.9284296265661615
38 40 42 43 459.3052935305021 0.9061610202213103
38 40 43 44 431.6102175676054 0.828597311689701
38 40 44 45 439.3483480267581 0.8533794444355042
38 40 45 46 416.718048188602 0.8189364545434429
38 40 46 47 430.7480152114781 0.8669454862839697
38 40 47 48 397.4010398901294 0.7577501188328581
38 40 48 49 410.2051724195504 0.7784729969734335
38 40 49 50 390.9575065485556 0.7715045068296964
38 40 50 51 402.3053618874176 0.8148826622951719
38 40 51 52 391.5838703655637 0.8330126933670586
38 40 52 53 396.1549173217844 0.7410847563114897
38 40 53 54 375.5759382966335 0.7469065132381398
38 40 54 55 395.8507543577467 0.8211805452991534
38 40 55 56 379.3778183388073 0.7692033979647431
38 40 56 57 385.3550891863911 0.7391007247683339
38 40 57 58 387.9274121957923 0.7964984497393063
38 40 58 59 383.9459383861334 0.7928272247909418
38 40 59 60 394.2354467837313 0.75449964255878
36 40 25 60 40103.34559038953 9.156365598218787
