#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
8 10 25 26 2774.629124134032 4.903534056090624
8 10 26 27 3141.936326250155 5.453267780743973
8 10 27 28 3532.827216818106 6.416028868081774
8 10 28 29 4017.781938119038 7.461710677360997
8 10 29 30 4598.195840739985 7.320246756796769
8 10 30 31 5238.580738095755 8.021712811445015
8 10 31 32 6017.274565831274 10.4535084666234
8 10 32 33 6968.787009416153 12.14002525890644
8 10 33 34 8326.717522387502 16.17722126980241
8 10 34 35 10081.31040884993 18.0422775948104
8 10 35 36 12993.98598665238 21.20695376793532
8 10 36 37 15046.0117581661 23.41320413672085
8 10 37 38 13017.62270064321 20.56767323717773
8 10 38 39 11621.28346738907 18.05004504253872
8 10 39 40 10745.6980948732 16.78395715618802
8 10 40 41 10151.15291044257 14.24022868691605
8 10 41 42 9738.790427308435 13.3987031887518
8 10 42 43 9424.308420122394 14.72239618486067
8 10 43 44 9218.611180592841 13.55399687341994
8 10 44 45 8352.108613912038 13.54506947358529
8 10 45 46 3863.290705023154 7.308047550232424
8 10 46 47 1312.739921185103 2.365004087617248
8 10 47 48 660.5347416872926 1.387429653502309
8 10 48 49 391.3390202074604 0.6272943408754142
8 10 49 50 246.9722451086348 0.4802535908029036
8 10 50 51 158.334853858389 0.2587144436075533
8 10 51 52 99.0581422112791 0.2012098922538323
8 10 52 53 57.47005720965532 0.119601313019849
8 10 53 54 27.12955767625733 0.09438647046012796
8 10 54 55 5.508892378898398 0.1237457449710093
8 10 55 56 -0.0004685635381946121 3.577892669365505e-05
8 10 56 57 0 7.021668341487211e-20
8 10 57 58 0 7.021668341487211e-20
8 10 58 59 0 7.021668341487211e-20
8 10 59 60 0 7.021668341487211e-20
10 12 25 26 2472.492182218279 3.945473507042693
10 12 26 27 2734.856890774918 4.785285671762902
10 12 27 28 3105.629482304 5.771571160930505
10 12 28 29 3520.922557071119 6.318242931837058
10 12 29 30 3974.168021521853 7.125259343494768
10 12 30 31 4477.42379230635 7.578284381984591
10 12 31 32 5117.142769120202 7.544938395199972
10 12 32 33 5961.347569418028 8.593624809434607
10 12 33 34 7087.233694672858 11.34562901780647
10 12 34 35 9284.027556218847 12.61420593777094
10 12 35 36 11669.59021207781 16.59836478876643
10 12 36 37 10413.4769977926 15.40837671634117
10 12 37 38 9352.906991283049 11.97656968537926
10 12 38 39 8643.195710610755 13.31254286702924
10 12 39 40 8178.665446273784 13.05190811062663
10 12 40 41 7789.3996017959 13.36878679739797
10 12 41 42 7550.680709507252 10.72612605370719
10 12 42 43 7322.721466630468 10.37962101019786
10 12 43 44 7183.751375947171 9.156897072568771
10 12 44 45 7070.436097313302 10.09104937943298
10 12 45 46 6645.204027124302 8.76174208778597
10 12 46 47 3433.256759332926 5.959349044503045
10 12 47 48 1123.280907198941 2.06129709111905
10 12 48 49 542.9461269812452 1.065536107025477
10 12 49 50 319.1170739493239 0.5161484369979282
10 12 50 51 200.8647883269903 0.3182545509148814
10 12 51 52 129.0357262673649 0.2040086698458117
10 12 52 53 81.46593875664182 0.1526194857709359
10 12 53 54 47.94957207491542 0.09175114008040537
10 12 54 55 23.49524720533051 0.1894476695965442
10 12 55 56 5.377271211347218 0.1921532208556114
10 12 56 57 0.009847276108826547 3.185719887859214e-05
10 12 57 58 0 7.021668341487211e-20
10 12 58 59 0 7.021668341487211e-20
10 12 59 60 0 7.021668341487211e-20
8 12 25 60 317292.0643292906 80.72573726632353
