#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
44 46 25 26 676.0278280749191 59.69723661678226
44 46 26 27 529.123718214538 106.9914760094344
44 46 27 28 572.9042986969943 43.07175550176788
44 46 28 29 414.9800720628405 51.0779315888033
44 46 29 30 491.9476635903662 51.67611618094038
44 46 30 31 479.629792138927 43.10901898049567
44 46 31 32 457.461228560985 52.98687373018456
44 46 32 33 313.5120550437707 49.08271963643237
44 46 33 34 254.3769100672488 50.75500249396652
44 46 34 35 336.1086287759444 29.18164849233858
44 46 35 36 362.3723430986437 28.4030049816425
44 46 36 37 334.5581949759594 56.7743411799982
44 46 37 38 338.2182336180294 32.12806118208415
44 46 38 39 295.8919184675086 33.78470856933085
44 46 39 40 308.3672372738076 22.86344878521583
44 46 40 41 312.0407651599329 32.2397618142786
44 46 41 42 258.443990429936 39.27874348044135
44 46 42 43 268.9856545780768 28.37535079720098
44 46 43 44 309.2743654305852 34.38722708966906
44 46 44 45 321.680464885237 26.13458485103512
44 46 45 46 332.6943349514715 38.28931035560711
44 46 46 47 269.5519574165285 21.15072021704808
44 46 47 48 190.8596340939739 33.83453596968676
44 46 48 49 283.9680138979408 24.02141083444209
44 46 49 50 259.7224312706103 44.98907139751643
44 46 50 51 195.7081599258736 34.96966095156193
44 46 51 52 205.1374156673176 33.69072248025777
44 46 52 53 265.7073078904782 24.14464183058773
44 46 53 54 214.938766746766 31.64182597521166
44 46 54 55 226.8714191506216 24.94333147709632
44 46 55 56 203.6089735841341 27.54084008725997
44 46 56 57 255.5629070438981 17.83746635179119
44 46 57 58 209.8337666885324 24.98010655407542
44 46 58 59 248.2450092337028 35.51243491573788
44 46 59 60 192.4462743025618 29.15068999237127
46 48 25 26 605.5913601547248 77.80679285275066
46 48 26 27 642.4912237326758 124.2543409189821
46 48 27 28 455.0773509385897 57.96338414400202
46 48 28 29 459.4499988040438 50.11942508225588
46 48 29 30 436.3315275694662 42.98807853723826
46 48 30 31 339.6914697556657 33.44590118331035
46 48 31 32 332.1889066331115 40.26784706215891
46 48 32 33 306.7092759326588 32.04898137330516
46 48 33 34 354.2337033439508 19.77598856664549
46 48 34 35 275.3450764249292 34.03355857604308
46 48 35 36 288.0360934828441 34.54754445647238
46 48 36 37 257.8211731172835 49.66263261505244
46 48 37 38 311.6861823825797 27.14930174503114
46 48 38 39 254.3166279936809 33.01402092851067
46 48 39 40 331.9515745926357 38.86422492332248
46 48 40 41 267.6418410594216 33.33322859646602
46 48 41 42 277.0337560480253 29.94409281544949
46 48 42 43 237.6650186962652 20.5133901392993
46 48 43 44 274.3850060727766 21.53336000323461
46 48 44 45 259.8671116763467 17.58189189396274
46 48 45 46 224.2539175114808 19.28759571166229
46 48 46 47 279.3996848014872 23.6697904489454
46 48 47 48 217.0050166832285 25.15118369284254
46 48 48 49 219.2994821964333 40.32827203976402
46 48 49 50 242.4939463198006 27.67792011032247
46 48 50 51 161.427768553126 32.73141787294493
46 48 51 52 199.3568044518782 34.53431113300753
46 48 52 53 219.780454334599 35.91378681455755
46 48 53 54 212.7640131017181 33.0325728649331
46 48 54 55 128.6699326730581 25.92055816634818
46 48 55 56 196.0863262069174 23.41119751184898
46 48 56 57 199.4260641253171 20.24938434413382
46 48 57 58 159.7297863476879 32.03354070240585
46 48 58 59 167.8556765611107 16.73420513606835
46 48 59 60 217.9636961994465 31.23398497477131
44 48 25 60 21203.78858348763 340.4477121754576
