#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
20 22 25 26 1502.176324351431 2.884719375095828
20 22 26 27 1674.512316649598 2.820512786588218
20 22 27 28 1886.125229579424 3.013819904010226
20 22 28 29 2165.188573912502 3.42145196696591
20 22 29 30 2545.621980965903 4.104862147518078
20 22 30 31 3304.441835897396 4.395359991759842
20 22 31 32 4035.908902037474 5.211378504513834
20 22 32 33 3394.244344001928 4.85911145261279
20 22 33 34 2953.951118183843 4.214066912354967
20 22 34 35 2666.628079135293 3.944486729672517
20 22 35 36 2484.720111663675 4.384555429111272
20 22 36 37 2329.80525405253 3.673930774710074
20 22 37 38 2231.278412868339 3.621929657480734
20 22 38 39 2146.097090086469 3.437656691535131
20 22 39 40 2094.698747494993 3.18367241300831
20 22 40 41 2058.90322409088 3.338884677086623
20 22 41 42 2037.795409479607 3.808343052642725
20 22 42 43 2032.923337160958 3.500344478108652
20 22 43 44 2056.62308499323 3.502066497027857
20 22 44 45 2128.397281926173 3.743971707153527
20 22 45 46 2282.970372478254 4.021241526109051
20 22 46 47 2422.916437896784 3.561175825521544
20 22 47 48 2471.560935821085 3.734043359425812
20 22 48 49 2486.645048883446 3.35222566977436
20 22 49 50 2485.579326932999 3.244464993809661
20 22 50 51 2497.219924313347 3.980785977623297
20 22 51 52 2370.862472350311 3.599524215357156
20 22 52 53 1225.15044850496 2.065509936597561
20 22 53 54 394.8397766968052 0.6546914651919599
20 22 54 55 190.1601685321783 0.4131095814171831
20 22 55 56 110.9685880363204 0.1813420921943444
20 22 56 57 69.74176567048127 0.1094534379241649
20 22 57 58 44.61324075866398 0.07415897408490618
20 22 58 59 28.03648239071963 0.05879065131755688
20 22 59 60 16.17593768593093 0.05321508565688737
22 24 25 26 1388.638238664312 2.271254018248805
22 24 26 27 1558.103210895103 2.685977616794782
22 24 27 28 1784.716633807985 3.068124157643559
22 24 28 29 2073.829808603194 3.044070677117723
22 24 29 30 2565.73710656052 4.078451242855026
22 24 30 31 3446.125860840932 4.624102490494296
22 24 31 32 3037.187550005459 4.164048221211025
22 24 32 33 2583.467830417805 4.094098584874959
22 24 33 34 2314.287046362604 3.792057744400521
22 24 34 35 2140.979163467913 3.710953762261617
22 24 35 36 2008.090349038431 3.135073128123785
22 24 36 37 1888.555693187284 3.0591643256355
22 24 37 38 1819.540069735289 2.884607571605422
22 24 38 39 1743.326746146202 3.13219615810096
22 24 39 40 1702.20532863533 2.960871094477128
22 24 40 41 1669.727070360229 3.003642157953385
22 24 41 42 1629.77722889837 2.88577441529563
22 24 42 43 1626.317614336134 2.81663999812131
22 24 43 44 1609.855400648828 2.71434463693334
22 24 44 45 1649.521192885902 2.871143913140083
22 24 45 46 1691.733722008378 2.882336370757613
22 24 46 47 1742.225465994295 2.763836895969352
22 24 47 48 1889.460528717708 2.966426316677126
22 24 48 49 2032.57501248789 3.49168737166566
22 24 49 50 2094.932195967692 3.20948617979323
22 24 50 51 2096.942404650851 2.958412386647086
22 24 51 52 2110.229597470546 3.032691274822658
22 24 52 53 2100.779350843018 2.828593873885474
22 24 53 54 1349.616627399514 2.060524133288853
22 24 54 55 437.7588890185348 0.8429090697422011
22 24 55 56 188.9432419950259 0.3278442649231372
22 24 56 57 106.9926653028228 0.2318301726510027
22 24 57 58 68.75979315450274 0.1210677084159386
22 24 58 59 42.42719391319309 0.0738893532865512
22 24 59 60 26.69311523050775 0.04865694205045549
20 24 25 60 125047.5405331363 26.1575310574553
