#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
88 90 25 26 42.05829331620856 7.20562735842535
88 90 26 27 13.08295485166802 3.277796406737907
88 90 27 28 17.47435558721482 6.913041318750802
88 90 28 29 33.74759172280136 6.460439899916406
88 90 29 30 31.72383957132565 3.332298786516127
88 90 30 31 42.69151396690049 2.688361303932784
88 90 31 32 39.69073168495884 4.660371319972364
88 90 32 33 30.46460791971849 3.682254426965836
88 90 33 34 25.61003364834451 3.869409195761887
88 90 34 35 4.641056291104358 4.97320017042084
88 90 35 36 39.80689678478804 6.244816743502454
88 90 36 37 15.52906001941644 5.571478992253613
88 90 37 38 38.78602065852949 3.903700230644271
88 90 38 39 11.64187705797448 4.4798788380098
88 90 39 40 36.50824443376352 4.370162683787401
88 90 40 41 -3.846706203104528 3.905800277244447
88 90 41 42 25.781493106392 1.81448593753548
88 90 42 43 17.30947963521406 5.425732600550685
88 90 43 44 13.11753217198841 5.660612055238981
88 90 44 45 24.11555502288009 3.76313261523874
88 90 45 46 21.9328699683528 1.52004694186844
88 90 46 47 8.1850508453754 1.066725049158249
88 90 47 48 22.28862485065335 4.694163571564996
88 90 48 49 31.49149682371088 3.638375729559439
88 90 49 50 0.2495246132361011 4.238055588803366
88 90 50 51 16.44905491411309 4.160359423946055
88 90 51 52 31.80815338469286 2.98954132154386
88 90 52 53 12.84709118402264 5.811686774890764
88 90 53 54 22.55435793407282 3.741718341844288
88 90 54 55 12.10982712028398 4.706188801911501
88 90 55 56 3.318964630239745 2.83385261388196
88 90 56 57 26.15328523706038 3.347591999477882
88 90 57 58 31.33961811717667 5.629273388837902
88 90 58 59 2.420617345254234 4.53950116785297
88 90 59 60 28.89715558832292 2.297270598258314
90 92 25 26 35.95127803803503 3.280937023457041
90 92 26 27 23.73706750665855 6.419015410862062
90 92 27 28 40.72274831098782 5.041263064843909
90 92 28 29 8.393925849957812 4.713352262780629
90 92 29 30 38.91659032231129 4.921081973485633
90 92 30 31 26.17822572618745 3.412487104976587
90 92 31 32 28.22099410469227 3.692125362971467
90 92 32 33 13.20277795769858 4.346726785838499
90 92 33 34 31.26851482326026 2.847224069576218
90 92 34 35 21.7628529661359 6.264097440763224
90 92 35 36 31.03517957274786 5.57470703518059
90 92 36 37 24.86335259289672 2.146232826353777
90 92 37 38 19.472212642911 2.947948291922652
90 92 38 39 11.03937713163893 4.020281035117765
90 92 39 40 22.07393827421021 5.066616899085488
90 92 40 41 3.658229769854223 1.452788170657074
90 92 41 42 27.78019015684161 2.803550306946639
90 92 42 43 20.67998226222666 7.795514200963883
90 92 43 44 6.413080697465889 5.689457555783785
90 92 44 45 -0.1038189750443743 2.643045824435843
90 92 45 46 16.70959769818745 4.618493384261295
90 92 46 47 20.18127658677326 3.473300730844875
90 92 47 48 27.52368578077565 3.823350885724679
90 92 48 49 30.52389682193325 4.354507348382514
90 92 49 50 23.63348559954975 2.559651274433377
90 92 50 51 14.45503491463104 3.408989786527083
90 92 51 52 20.36222314509554 3.573303354182187
90 92 52 53 0.590391156384098 1.464889360881564
90 92 53 54 -4.716515682316384 4.050289380892802
90 92 54 55 24.12481132966722 5.020261811040757
90 92 55 56 15.96491972037116 3.761996745836856
90 92 56 57 13.39047425354805 3.194282595371415
90 92 57 58 10.11694140016651 3.599247622713137
90 92 58 59 8.06758204986401 2.87008710964559
90 92 59 60 22.92152946327174 1.753363858167285
88 92 25 60 1451.096157774232 35.99628830090489
