#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
4 6 25 26 3646.997398038772 218.0777014211037
4 6 26 27 4024.15303831134 225.0733442803269
4 6 27 28 5053.088747844678 254.2780657915463
4 6 28 29 5825.30170711059 264.1102199276138
4 6 29 30 6771.725800737604 357.1061076401571
4 6 30 31 7920.106378864253 338.8465523127376
4 6 31 32 8976.718660394876 619.5046360608571
4 6 32 33 9913.399362384014 553.7206402114888
4 6 33 34 10964.84498818937 386.6700270264499
4 6 34 35 11750.29186515443 445.3948073669834
4 6 35 36 13742.48061123526 670.922971890465
4 6 36 37 17607.83609810558 1025.454867907962
4 6 37 38 21709.85794708437 717.382700398529
4 6 38 39 24260.56275318915 789.0903475208474
4 6 39 40 22256.9802657519 1299.074799880463
4 6 40 41 17831.60565107829 936.0073919213404
4 6 41 42 18053.31091462178 537.1240380845553
4 6 42 43 14392.7556790872 713.6485043430076
4 6 43 44 5403.310594342391 283.8550108008753
4 6 44 45 2137.838698383794 112.0618762655817
4 6 45 46 1108.486709852459 45.43792724883557
4 6 46 47 670.340235962291 23.03567841437787
4 6 47 48 311.6409879818448 27.1660894050824
4 6 48 49 393.7763135132431 11.70724495766167
4 6 49 50 -128.5036411796279 4.466365553032036
4 6 50 51 -63.50138274524018 0.2373493117662747
4 6 51 52 -29.20143537367982 0.09441403204739769
4 6 52 53 -4.812487751022211 0.006761798690368618
4 6 53 54 -0.001947426508873447 4.465933565960517e-06
4 6 54 55 0 4.234224863726249e-20
4 6 55 56 0 4.234224863726249e-20
4 6 56 57 0 4.234224863726249e-20
4 6 57 58 0 4.234224863726249e-20
4 6 58 59 0 4.234224863726249e-20
4 6 59 60 0 4.234224863726249e-20
6 8 25 26 3179.74545342628 135.3462926470103
6 8 26 27 3850.389292167677 145.2612042502814
6 8 27 28 4480.574164576099 245.6021621690336
6 8 28 29 4633.585809603244 214.5024510234771
6 8 29 30 5952.706808547874 251.1949419148667
6 8 30 31 6407.105873958933 352.7100900437895
6 8 31 32 8524.882841188242 511.7163061650275
6 8 32 33 9564.811233674314 308.2702911452496
6 8 33 34 10539.18699525058 472.1897962450195
6 8 34 35 11810.38555439995 326.5483132739604
6 8 35 36 14236.33253544558 521.746098789035
6 8 36 37 18500.78030744504 466.658092323009
6 8 37 38 18930.93694845944 640.3723634165992
6 8 38 39 16202.65363802547 651.3974726653174
6 8 39 40 15010.13252425684 526.1705668369915
6 8 40 41 14449.50325063483 678.0992280798336
6 8 41 42 12726.2172695952 617.3643552434131
6 8 42 43 12465.62571114202 439.6951761116735
6 8 43 44 10869.93513524861 256.9265622451898
6 8 44 45 4688.485995120001 265.9082911354925
6 8 45 46 1650.788864985359 136.0071047259897
6 8 46 47 971.4011930541975 47.91609179587756
6 8 47 48 427.886789182501 25.80382994858428
6 8 48 49 317.0859032018546 17.91129451354713
6 8 49 50 -101.6592306718575 5.461577037594378
6 8 50 51 -53.19499273955539 0.06534107057221718
6 8 51 52 -44.85650400653849 2.402040629904897
6 8 52 53 -14.28531156260012 0.2706524504168678
6 8 53 54 -2.372166264372209 0.004906303275237237
6 8 54 55 -0.00465204810279673 1.622624062118955e-05
6 8 55 56 0 4.234224863726249e-20
6 8 56 57 0 4.234224863726249e-20
6 8 57 58 0 4.234224863726249e-20
6 8 58 59 0 4.234224863726249e-20
6 8 59 60 0 4.234224863726249e-20
4 8 25 60 444676.1577480407 3379.966182099337
