#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
68 70 25 26 145.6197453874875 17.95342977377932
68 70 26 27 132.5937849155165 13.05795829906534
68 70 27 28 104.3780180788256 21.64308115726165
68 70 28 29 68.06283045876538 18.4333799225088
68 70 29 30 157.7827097412461 27.29619573167529
68 70 30 31 117.3825162292145 16.41457686598755
68 70 31 32 120.3441027609587 10.92680296763197
68 70 32 33 102.6906772376911 13.89862078219144
68 70 33 34 104.4873498318944 14.3563384465845
68 70 34 35 60.51315936556252 17.27920114211352
68 70 35 36 86.25588280027715 11.48493568398508
68 70 36 37 96.03260599169568 13.91338981935303
68 70 37 38 94.28530017189229 12.96663083224367
68 70 38 39 47.95930336771136 7.792242478571908
68 70 39 40 35.19089419395042 23.24205640931758
68 70 40 41 77.42005070837274 13.48209552494608
68 70 41 42 82.81277714771203 12.07859412073499
68 70 42 43 82.01617972784071 13.51380113611265
68 70 43 44 77.68023342668077 14.16513561641946
68 70 44 45 42.04660108202966 14.16045942171885
68 70 45 46 70.96377143525936 17.77551772564334
68 70 46 47 86.31041196712803 14.45725505381722
68 70 47 48 68.23535401542192 13.16323720815043
68 70 48 49 22.13339149175215 11.86618289267618
68 70 49 50 45.72189370443513 9.426953016183354
68 70 50 51 80.1593445777076 6.075876693054258
68 70 51 52 45.02074864256136 8.254423369814422
68 70 52 53 52.00045738713965 11.39611726861364
68 70 53 54 -13.2331071153989 8.4652440661981
68 70 54 55 33.15621017459649 6.610794387824493
68 70 55 56 78.99125289535787 10.80591661172085
68 70 56 57 48.85466796407154 12.41302939610595
68 70 57 58 24.82218618961827 12.43978438179119
68 70 58 59 46.37455260191452 9.81684345257599
68 70 59 60 53.78793854997664 6.867373989392966
70 72 25 26 77.12588240838672 16.66578103398324
70 72 26 27 117.9122161943436 16.5152045250776
70 72 27 28 105.3458157447748 11.43033581282058
70 72 28 29 29.68246703181157 17.69530975268506
70 72 29 30 118.7213103113891 16.96812972549468
70 72 30 31 73.64097714725908 10.56211202376377
70 72 31 32 98.93871526160733 19.95568973376365
70 72 32 33 75.7457004977131 12.797999914086
70 72 33 34 91.92093241389243 15.07909822998964
70 72 34 35 101.7520977582685 9.848806435729959
70 72 35 36 81.47296275745711 11.93193604963832
70 72 36 37 75.80804409525993 11.45055979000052
70 72 37 38 89.46496976797474 11.59318001347173
70 72 38 39 67.13058810069302 27.03193685180338
70 72 39 40 110.8587827055341 12.47005979086627
70 72 40 41 22.30603667877522 10.69349546161957
70 72 41 42 73.88564590986863 8.742062040221395
70 72 42 43 51.66942123245427 10.99656789917323
70 72 43 44 74.51565436652339 13.63103122515005
70 72 44 45 88.43109282161998 7.257933724157762
70 72 45 46 -3.670815743400277 18.14260002834228
70 72 46 47 81.56231350375239 10.99791890905364
70 72 47 48 62.64385049679456 7.052812140713373
70 72 48 49 73.19478170292858 4.488273463922252
70 72 49 50 33.1793697642276 11.09174440239234
70 72 50 51 45.10134343879631 8.206081000657415
70 72 51 52 27.48468771052116 12.22331814391233
70 72 52 53 38.86181170836336 8.116633314844202
70 72 53 54 56.87302718059486 10.91870563426669
70 72 54 55 44.25006374396276 9.81095545054283
70 72 55 56 62.38671886145896 8.128069588094828
70 72 56 57 23.57218648108317 7.567591299245627
70 72 57 58 74.42077632002108 11.84028576018961
70 72 58 59 15.65160418704432 8.828156920661208
70 72 59 60 29.66592701018538 6.414959660913474
68 72 25 60 4870.360756678805 112.4025010613112
