#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
40 42 25 26 1012.70210433387 1.573643947843027
40 42 26 27 849.4210003995917 1.496961042632388
40 42 27 28 738.2697860794962 1.26202790869898
40 42 28 29 692.7829783077573 1.222226433975439
40 42 29 30 646.5929284010608 1.116518363892444
40 42 30 31 589.4592779278637 1.151433682704627
40 42 31 32 578.8806491896426 1.146690385746584
40 42 32 33 533.8820745035966 1.039293793470922
40 42 33 34 519.6694935844046 0.9990634986587917
40 42 34 35 504.7211378577448 0.9449984266417434
40 42 35 36 465.1167679481939 0.9788229259311271
40 42 36 37 471.9598246728659 0.8756921796689511
40 42 37 38 444.1491634438855 0.854089364243004
40 42 38 39 440.1100969793367 0.865529847927696
40 42 39 40 420.2950080880285 0.8189394213830962
40 42 40 41 429.4529947448198 0.823576666898309
40 42 41 42 404.8640597926429 0.8074135303870045
40 42 42 43 397.4747260423253 0.7588603886640417
40 42 43 44 384.4422446429793 0.73415134687564
40 42 44 45 385.1936654696023 0.750539884841336
40 42 45 46 377.9128979344775 0.7912025350216766
40 42 46 47 359.8927351368752 0.7403153005519544
40 42 47 48 359.3084183403212 0.7495445515523483
40 42 48 49 344.4792015669916 0.6958358453700326
40 42 49 50 365.2937353225491 0.7383895973475378
40 42 50 51 337.7242872839144 0.7014600945238024
40 42 51 52 346.5215262188067 0.716604933192315
40 42 52 53 339.3048140419307 0.6781574921262773
40 42 53 54 344.912895454474 0.6875149164156286
40 42 54 55 320.8991188446298 0.6579730647356932
40 42 55 56 342.4532943887439 0.6943686517413287
40 42 56 57 326.1426657599436 0.6330952636411814
40 42 57 58 328.3028809622377 0.6485321427511336
40 42 58 59 329.8117521062123 0.6736116973901386
40 42 59 60 321.9339913925193 0.7185664019191761
42 44 25 26 822.0094159005218 1.265716071948796
42 44 26 27 706.7655936224046 1.251498607107701
42 44 27 28 638.5700043772733 1.172035769904815
42 44 28 29 595.3995129690691 1.095113001489669
42 44 29 30 564.7319112100297 1.046533838273068
42 44 30 31 516.5958240168306 0.980039970928133
42 44 31 32 506.1988482450225 0.9768321493154477
42 44 32 33 477.7896555727991 0.896841907218566
42 44 33 34 459.5703597320637 0.8995622003589657
42 44 34 35 450.0914267643615 0.8445677204219224
42 44 35 36 415.8501624345986 0.8239574282417719
42 44 36 37 422.1627040477404 0.8299718303328898
42 44 37 38 395.9367194886809 0.8426259745091218
42 44 38 39 391.8257470090481 0.7280527454815332
42 44 39 40 377.2687850026103 0.732821295526628
42 44 40 41 370.2117990917439 0.7183651454192119
42 44 41 42 365.5314342171075 0.6892354195715236
42 44 42 43 340.5703352955517 0.6746004697367571
42 44 43 44 357.0130257842758 0.7415877564173976
42 44 44 45 326.6506272543695 0.6825991036789468
42 44 45 46 338.5876439943522 0.6459616000009764
42 44 46 47 321.981420006096 0.7005527489400645
42 44 47 48 329.316191094151 0.6406533335043748
42 44 48 49 308.5326733474757 0.6061191674286525
42 44 49 50 310.8565418391868 0.6695271283253686
42 44 50 51 313.5350527872126 0.642998408169198
42 44 51 52 298.2047125235006 0.5985852773745066
42 44 52 53 297.5899996570388 0.6266551385638663
42 44 53 54 295.7152322822927 0.5841959819536143
42 44 54 55 300.1950510203856 0.5897912628830355
42 44 55 56 276.8693735424188 0.5754108482498479
42 44 56 57 293.2005984909064 0.5493674457469793
42 44 57 58 282.0963385581547 0.5678871888408282
42 44 58 59 282.5224461071853 0.5880958707558611
42 44 59 60 280.9220096936554 0.5934208997675003
40 44 25 60 30085.20337414447 7.161073825122327
