#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
12 14 25 26 2037.20137327211 119.8147926937939
12 14 26 27 2554.835548945543 155.6445568916781
12 14 27 28 3030.641767318386 162.5770378101422
12 14 28 29 3642.613732281732 259.9702647998061
12 14 29 30 3450.18753659641 277.2486170982005
12 14 30 31 4180.522896184508 227.1924155318027
12 14 31 32 4522.12418265659 212.0936718503887
12 14 32 33 5229.720922349807 251.3021236499739
12 14 33 34 6549.105762112717 585.0694185618263
12 14 34 35 9181.973648735393 427.8191252656882
12 14 35 36 8518.790694501484 315.0039871398017
12 14 36 37 6712.712792897628 371.5038894255349
12 14 37 38 6162.330360748021 504.7997242447619
12 14 38 39 7046.812640921828 285.4249655681663
12 14 39 40 7016.160159736348 415.1165090386074
12 14 40 41 6729.249558557218 444.3477335780661
12 14 41 42 5950.910922596173 268.2035245349116
12 14 42 43 5913.86381065197 347.195467229803
12 14 43 44 5533.551710956253 259.8298659187901
12 14 44 45 5679.702679636726 261.8502544536801
12 14 45 46 5543.435660385374 267.2727459910222
12 14 46 47 4776.579357507138 504.0937233505806
12 14 47 48 2995.330106821466 176.7622121780338
12 14 48 49 1212.08578144666 82.04871397243703
12 14 49 50 480.0577412330499 44.95063963347608
12 14 50 51 -156.4860324746538 21.47639193886902
12 14 51 52 -60.92751973553966 19.63198348707557
12 14 52 53 -7.801538826170557 0.2429565702846475
12 14 53 54 -6.169344564518814 0.08360007366952295
12 14 54 55 -3.612738243525811 0.0445862619274488
12 14 55 56 -2.012720213201533 0.01083441926374763
12 14 56 57 -0.5398216727519134 0.006763108655121623
12 14 57 58 -0.01625905877663447 0.0002327797731462483
12 14 58 59 0 4.234224863726249e-20
12 14 59 60 0 4.234224863726249e-20
14 16 25 26 1958.910025072522 132.1841915676483
14 16 26 27 2137.658673804625 201.218583142649
14 16 27 28 2444.802805292806 181.2174336868594
14 16 28 29 2668.380194343506 290.7615499297657
14 16 29 30 2916.396299407514 253.5370464636526
14 16 30 31 3801.407384947277 218.6781231736754
14 16 31 32 4721.815870291131 372.7975976339973
14 16 32 33 5304.741675919029 334.9974198717317
14 16 33 34 7132.633570189038 390.0159554160091
14 16 34 35 6338.329146022242 237.6864510626988
14 16 35 36 5191.744604432304 391.8637435973873
14 16 36 37 4499.562968934863 275.3811676204079
14 16 37 38 5006.539964830605 307.5156709662043
14 16 38 39 5115.995314223976 378.2815864266706
14 16 39 40 4332.428704339647 415.272878610516
14 16 40 41 4969.871455176209 286.2926023434459
14 16 41 42 4660.825984675952 424.4558786603305
14 16 42 43 4698.469605454615 475.3881452389544
14 16 43 44 4591.171997134317 334.586538828406
14 16 44 45 4358.80454930514 248.076557065794
14 16 45 46 4392.981585248656 194.4685714141083
14 16 46 47 4033.04167255984 315.0774536266375
14 16 47 48 4590.091180417936 221.5879585408967
14 16 48 49 2753.443446641292 240.0237728365612
14 16 49 50 848.4149781225535 73.08933152196821
14 16 50 51 344.2910677952216 28.51832328046541
14 16 51 52 -29.27242309601881 21.3405091510254
14 16 52 53 -3.855887390489144 0.8357728123444698
14 16 53 54 -3.666399441892152 1.409031111676518
14 16 54 55 -2.473977678911795 0.05151313011173815
14 16 55 56 -1.293162297173999 0.07422806594556734
14 16 56 57 -0.8543443879344932 0.01723097727180551
14 16 57 58 -0.2474455225664209 0.01066201598227823
14 16 58 59 -0.0140573070544025 0.0003506409907436378
14 16 59 60 0 4.234224863726249e-20
12 16 25 60 228184.0124017222 2198.086314085985
