#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
92 94 25 26 33.90855932278473 4.238641205548865
92 94 26 27 31.26707695241352 2.694026644406811
92 94 27 28 34.77136823527465 3.828765727721715
92 94 28 29 9.539268434514309 4.460787142320539
92 94 29 30 16.65706415133315 1.725372698564954
92 94 30 31 16.24410784580256 2.116402565187402
92 94 31 32 32.96160938065055 4.063194902669396
92 94 32 33 27.76378294971367 3.327832900928097
92 94 33 34 19.00184569226969 3.988525636560147
92 94 34 35 28.74303901200154 3.040110493907695
92 94 35 36 16.52210400980447 3.792952954333769
92 94 36 37 22.97129494768774 3.588300447693328
92 94 37 38 20.1775278618444 4.795122523128354
92 94 38 39 21.39191256823488 1.842766336872412
92 94 39 40 23.04506196357974 4.099268976069392
92 94 40 41 3.226710796709549 2.575790388435768
92 94 41 42 16.98842253801569 6.581993566200958
92 94 42 43 27.27333123044715 3.272030142276571
92 94 43 44 -2.106343320601454 2.727877899354882
92 94 44 45 28.01688848857328 4.009986981579284
92 94 45 46 0.8396119640102929 2.790828412965595
92 94 46 47 0.09573696663953091 3.967627745385065
92 94 47 48 7.691007821000274 3.623353974546512
92 94 48 49 22.31112648600332 3.208509344686896
92 94 49 50 19.74352459328574 2.540738300340323
92 94 50 51 -1.344679506262843 2.834639665144387
92 94 51 52 16.82005593907072 2.684081638831568
92 94 52 53 2.513875086441761 2.554359713675995
92 94 53 54 5.178600494676957 2.224698893561118
92 94 54 55 3.32412875849429 3.131108493005541
92 94 55 56 -1.073338052894418 3.504743416314846
92 94 56 57 25.13812280740072 2.789082656558417
92 94 57 58 9.08798124187383 2.38372782826358
92 94 58 59 18.15129560754131 1.430592968252595
92 94 59 60 15.54664794028982 2.616767487764966
94 96 25 26 9.430660447945918 3.435646456117559
94 96 26 27 20.05611579504303 4.930283272141193
94 96 27 28 26.39514663596419 2.469849362662033
94 96 28 29 1.352391649238368 2.528750400563704
94 96 29 30 30.72892862971362 4.23125165182541
94 96 30 31 4.72508387206743 4.90933959651006
94 96 31 32 18.02581986121725 3.191966279548045
94 96 32 33 5.347619666190498 2.353114183789636
94 96 33 34 20.18576141646995 3.563254343316472
94 96 34 35 31.43147550424025 4.438822368629985
94 96 35 36 2.134871665115704 2.444485210680198
94 96 36 37 6.614420973425748 2.098841059353586
94 96 37 38 15.89313384363011 3.344509647064157
94 96 38 39 4.330226861940778 3.26281541778707
94 96 39 40 25.75729117373685 3.722792144742097
94 96 40 41 15.62426653590616 2.745692254623985
94 96 41 42 1.65531653095603 2.704458998097556
94 96 42 43 18.81448935423639 3.042071529064915
94 96 43 44 17.31351077674531 3.920295364926161
94 96 44 45 4.325746227968273 4.651695892706273
94 96 45 46 -4.268173643908773 2.942300958046807
94 96 46 47 7.870439608878865 2.769811713514769
94 96 47 48 10.49278493552698 3.371619760586687
94 96 48 49 7.224226455637528 2.047886815372795
94 96 49 50 -0.0405236046439974 3.002439461561263
94 96 50 51 10.84023537386838 2.989703220113853
94 96 51 52 1.683431901930502 2.189546482958796
94 96 52 53 9.060027259258982 5.442389447221189
94 96 53 54 -1.07837712380531 1.092085869515558
94 96 54 55 9.095415367446314 3.178029474172842
94 96 55 56 9.237244430650032 3.632194882184415
94 96 56 57 6.025797688994111 1.90060680110673
94 96 57 58 16.36574280004344 2.568391329770375
94 96 58 59 5.818620146581636 3.533037979131189
94 96 59 60 16.40090463753646 2.065216670140438
92 96 25 60 957.258404864372 27.94279321915198
