#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
88 90 25 26 39.61510067674772 0.141877236294405
88 90 26 27 40.18214374561531 0.1508642999355001
88 90 27 28 39.39772944868707 0.1386961936194405
88 90 28 29 37.09602954682352 0.1434679705548146
88 90 29 30 37.17020215790063 0.1290233913263966
88 90 30 31 37.1391414582854 0.1420479303025914
88 90 31 32 35.87386015667391 0.1404250991118094
88 90 32 33 35.00762925301429 0.1303114323037937
88 90 33 34 34.98016053042955 0.1277852232537525
88 90 34 35 35.25059653835382 0.1430953637821084
88 90 35 36 33.28468887199639 0.1368059002758149
88 90 36 37 32.52039235293355 0.1178923082323957
88 90 37 38 34.97682475678997 0.116974652672625
88 90 38 39 32.22498027470674 0.1183033412219294
88 90 39 40 31.83279558747617 0.1108514093417987
88 90 40 41 31.91903588572447 0.1072775101233683
88 90 41 42 31.85611102804532 0.1076117246092948
88 90 42 43 32.03679870913393 0.1133138850752913
88 90 43 44 30.60380545386334 0.1039338116451272
88 90 44 45 31.11051858699028 0.10611398572222
88 90 45 46 30.58336443313134 0.1074250497208859
88 90 46 47 30.13485410754372 0.1043870963084641
88 90 47 48 30.16850622478307 0.1007519778933441
88 90 48 49 29.30040915792999 0.1078657217033869
88 90 49 50 29.25256273498021 0.1075308520245607
88 90 50 51 29.98606018282153 0.1015494933649705
88 90 51 52 28.69932269143416 0.1009534279305582
88 90 52 53 28.40913050997493 0.09678247434647291
88 90 53 54 28.26584968257802 0.1117604863833885
88 90 54 55 28.54162625653923 0.1021267660522876
88 90 55 56 28.98619501002682 0.1058786118977035
88 90 56 57 27.72336130740328 0.1001687397269473
88 90 57 58 27.52012457878626 0.09780444147688193
88 90 58 59 27.83545628033976 0.09946117820889178
88 90 59 60 27.79734388592453 0.09739898790008451
90 92 25 26 36.18739214513361 0.1339123449693592
90 92 26 27 35.30262330836713 0.1300850903710612
90 92 27 28 35.73355869645612 0.1292267628009783
90 92 28 29 33.79747688528771 0.1410021686624808
90 92 29 30 33.15916760953052 0.1194217635180171
90 92 30 31 33.62774409188876 0.1266468415505174
90 92 31 32 32.40408521743719 0.1300433506058713
90 92 32 33 31.61913743801914 0.1143586786760406
90 92 33 34 31.0623581440837 0.1192395714386953
90 92 34 35 31.86824086620181 0.1195028112958209
90 92 35 36 30.74718362979819 0.1272101015814729
90 92 36 37 29.46252340398511 0.1097071848685162
90 92 37 38 29.99430365212533 0.1054904431061878
90 92 38 39 29.9858052570353 0.1065816282717337
90 92 39 40 28.55027193277798 0.1033359313692517
90 92 40 41 28.51170696028054 0.1032808570541742
90 92 41 42 28.74591999885214 0.1001954030745289
90 92 42 43 28.51276416827896 0.1066538094662438
90 92 43 44 28.06269766263628 0.09680940373891619
90 92 44 45 27.50673765588087 0.09586124364596427
90 92 45 46 27.81097764003167 0.0994232975509574
90 92 46 47 27.02221451199779 0.09351391857013211
90 92 47 48 27.18971884332226 0.096819784118185
90 92 48 49 26.70727475341669 0.1023242516310052
90 92 49 50 26.18917669286678 0.09325422045137413
90 92 50 51 26.35358448141679 0.09820381537871142
90 92 51 52 26.38068883010775 0.0933955882912747
90 92 52 53 25.50601584074374 0.09445950496600154
90 92 53 54 25.47747502595411 0.08936814686726703
90 92 54 55 25.452991470724 0.09321316788994845
90 92 55 56 25.82177647073918 0.0952829411493729
90 92 56 57 25.45203076020345 0.09200036588622694
90 92 57 58 24.83937836329721 0.08947102226912292
90 92 58 59 24.94298756719163 0.09266878755520917
90 92 59 60 25.13316690930117 0.08840416908232954
88 92 25 60 2142.40386894976 0.9421862210942238
