#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
4 6 25 26 3602.387619397614 328.4777183797551
4 6 26 27 5200.850520908114 405.5861473300337
4 6 27 28 5261.223715886455 380.0890308610994
4 6 28 29 5220.850327285923 555.8819408785246
4 6 29 30 7433.758203636164 493.4728680719083
4 6 30 31 8196.048872510972 567.608758143097
4 6 31 32 9489.220562889466 629.4863255881637
4 6 32 33 11403.73016040316 768.7377133903717
4 6 33 34 10763.6383553259 702.5137646205227
4 6 34 35 11608.62384022726 829.6145101381684
4 6 35 36 14412.4584300026 844.3973846194408
4 6 36 37 16028.72407818211 1521.728012955701
4 6 37 38 23022.84839395277 1364.830299874698
4 6 38 39 24461.09011571237 2993.877079349979
4 6 39 40 19908.92483554008 1030.687613412461
4 6 40 41 20182.31538429893 931.2433290272589
4 6 41 42 17136.54728090852 1485.952414591655
4 6 42 43 15568.10449365752 1022.873741109332
4 6 43 44 5687.669597363376 440.0787240436738
4 6 44 45 2189.209806997614 189.4489201312809
4 6 45 46 1286.068266356715 91.09734007496925
4 6 46 47 207.8615798410185 39.84005010520527
4 6 47 48 221.534607810526 43.27745052207729
4 6 48 49 682.7133905664496 16.35094946173169
4 6 49 50 -136.5009483777612 3.847535182281338
4 6 50 51 -62.18158687090757 0.1347048182321403
4 6 51 52 -24.31525901713593 0.1140219247876549
4 6 52 53 -4.156814614778144 0.009104310672013914
4 6 53 54 -0.001763398886838161 4.469016909497816e-06
4 6 54 55 0 4.234224863726249e-20
4 6 55 56 0 4.234224863726249e-20
4 6 56 57 0 4.234224863726249e-20
4 6 57 58 0 4.234224863726249e-20
4 6 58 59 0 4.234224863726249e-20
4 6 59 60 0 4.234224863726249e-20
6 8 25 26 3240.483068502242 379.5993435400429
6 8 26 27 3864.607648745322 233.2684871310063
6 8 27 28 4039.677366333744 302.5330655375658
6 8 28 29 3901.492523830366 403.1229523005002
6 8 29 30 6197.319277983205 493.9248905852306
6 8 30 31 5969.877073759671 454.0868800473824
6 8 31 32 6326.317556562924 1080.111080177365
6 8 32 33 9180.114022532054 674.6953300309214
6 8 33 34 10273.10816161424 948.9989414274163
6 8 34 35 12555.16737685802 565.2140030809192
6 8 35 36 12846.52329153817 782.6057260732488
6 8 36 37 17142.25512553815 969.5968902619136
6 8 37 38 20485.84668969336 1401.005268567501
6 8 38 39 17160.22931557157 715.9743118436345
6 8 39 40 14631.95462343322 1191.174408445483
6 8 40 41 13465.36772025311 712.4764679498419
6 8 41 42 12926.37037656431 710.7276450745223
6 8 42 43 11376.07569461855 693.8119823601606
6 8 43 44 11468.2704829677 570.0890544180589
6 8 44 45 4630.034253788102 279.236225687575
6 8 45 46 1780.421464716127 91.0020536272154
6 8 46 47 866.1250542581934 38.63644353347055
6 8 47 48 430.6594667383279 37.94881956621562
6 8 48 49 267.2938267461806 30.47681415622277
6 8 49 50 -109.0698685614231 7.8456688462806
6 8 50 51 -52.69972084994237 0.06924317621874569
6 8 51 52 -64.68786671563363 3.102250666513307
6 8 52 53 -13.61964050795105 0.03022754802822018
6 8 53 54 -2.418566035878842 0.005005940896533536
6 8 54 55 -0.004955520910017651 1.652729037133043e-05
6 8 55 56 0 4.234224863726249e-20
6 8 56 57 0 4.234224863726249e-20
6 8 57 58 0 4.234224863726249e-20
6 8 58 59 0 4.234224863726249e-20
6 8 59 60 0 4.234224863726249e-20
4 8 25 60 443732.3369123371 5817.353893610899
