#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
76 78 25 26 95.63929848376158 8.99002991472261
76 78 26 27 78.10572368961475 9.633839022554049
76 78 27 28 83.78479728123862 7.756166078826006
76 78 28 29 66.09587392876273 7.895428494993019
76 78 29 30 47.55253404360392 9.677405618022219
76 78 30 31 68.22845583844904 10.04802931595392
76 78 31 32 51.33248821207097 10.40673601344204
76 78 32 33 38.75213688682045 7.804601065017541
76 78 33 34 64.77123897951442 9.852724281335446
76 78 34 35 33.19386527837749 8.878530622221357
76 78 35 36 66.25903411424233 11.76225532544473
76 78 36 37 81.0396177095682 10.92721267968137
76 78 37 38 69.39598655334353 6.275213565070612
76 78 38 39 45.03282996482435 9.224827623967434
76 78 39 40 31.48891957166538 11.76354901248899
76 78 40 41 62.06416034357157 6.597460647599147
76 78 41 42 49.62868535558976 5.733247495103844
76 78 42 43 57.56207261739905 7.386046545594311
76 78 43 44 47.35242076313605 7.166514802344354
76 78 44 45 54.92933801714177 10.61525416548344
76 78 45 46 54.18535691049048 7.091046658443475
76 78 46 47 21.02393771400805 7.355096373825912
76 78 47 48 43.80160071881562 5.294330906031639
76 78 48 49 22.11373016605473 5.955474536974569
76 78 49 50 69.75436049058636 9.57441745291046
76 78 50 51 59.3693901853903 7.901762359997258
76 78 51 52 45.70920642293768 6.824832385037273
76 78 52 53 5.494248065586504 6.459875375517472
76 78 53 54 7.866287702936758 5.811929651509375
76 78 54 55 6.823466815787743 7.227794707102122
76 78 55 56 34.10171653674868 5.417250330014673
76 78 56 57 28.92717902128972 5.624646629562937
76 78 57 58 7.439812143866379 5.94638325939687
76 78 58 59 18.33421022337102 5.762965271721768
76 78 59 60 50.07540810352116 5.973612357953639
78 80 25 26 46.21197730633517 14.13359027615849
78 80 26 27 69.41678136629692 5.866368578765964
78 80 27 28 78.82858901268068 11.06068142341991
78 80 28 29 35.69461372672502 11.80435882533779
78 80 29 30 70.34679301963276 9.881238316927735
78 80 30 31 62.38419451241546 8.489060886406184
78 80 31 32 48.81815871318025 8.790811682336196
78 80 32 33 23.75967193142012 5.057994388000547
78 80 33 34 54.4763002920337 5.133102426074087
78 80 34 35 37.64708115526413 7.235242837311393
78 80 35 36 55.62984047526775 5.60925381126894
78 80 36 37 41.3510093113882 6.409542896628273
78 80 37 38 61.16494767848275 5.941618139401681
78 80 38 39 60.98671696358833 4.629617082253988
78 80 39 40 52.90298899907821 9.270657205826886
78 80 40 41 60.92984637560095 5.699908778541639
78 80 41 42 44.14103420753021 6.810447664918623
78 80 42 43 60.02515138581759 7.567339423537068
78 80 43 44 59.08009721358692 5.421752069552514
78 80 44 45 39.65457057466062 6.194260040148353
78 80 45 46 41.92928879620567 6.97341837932241
78 80 46 47 30.78833155879198 9.32752851077259
78 80 47 48 44.87621115700485 5.360810564711337
78 80 48 49 45.12615183377551 6.989290697036582
78 80 49 50 37.36665580912985 8.005386864086274
78 80 50 51 42.06110245495961 8.049143508764375
78 80 51 52 48.39680014603729 6.297953088640353
78 80 52 53 25.90326246165782 7.782141098019188
78 80 53 54 55.08385926006385 4.676900867019418
78 80 54 55 48.60066517794478 6.888703045218311
78 80 55 56 32.65522524881357 4.285988528417024
78 80 56 57 32.44357856801479 4.576719480573867
78 80 57 58 36.51065065916636 5.251409131739576
78 80 58 59 33.91647658664412 5.737439740505169
78 80 59 60 24.70094304309772 4.942046078315644
76 80 25 60 3311.038955836382 64.92412744772999
