#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
56 58 25 26 295.9107800043378 29.87143680271699
56 58 26 27 274.5766941616115 38.74562457635984
56 58 27 28 311.62093460537 27.09999392545822
56 58 28 29 252.8769988756451 24.34682036505977
56 58 29 30 227.1824658043713 26.04207127585789
56 58 30 31 229.2007257759722 16.03269666994717
56 58 31 32 234.101064201332 29.65712507943596
56 58 32 33 192.29008319776 32.5945965158137
56 58 33 34 163.3799364382307 48.83735937710251
56 58 34 35 192.3847274805235 29.48113835504696
56 58 35 36 202.3127721129484 24.99824244954045
56 58 36 37 158.9240346326036 17.4041257152821
56 58 37 38 195.4071529182508 19.37670599050326
56 58 38 39 163.5036816720113 13.49499866756515
56 58 39 40 178.0870624171038 20.61766896368846
56 58 40 41 159.6438551090198 25.73149063260179
56 58 41 42 152.3551962431355 18.11760872922055
56 58 42 43 141.9277443511086 14.92897372131205
56 58 43 44 174.0138837936867 14.10849642229781
56 58 44 45 126.087768267942 14.38581844877935
56 58 45 46 128.2309117571862 18.59342954230918
56 58 46 47 129.4930968010534 17.51981653269468
56 58 47 48 163.2727925560838 17.77511347679302
56 58 48 49 127.525525044904 18.25335887201405
56 58 49 50 113.0144477418449 15.3728555349964
56 58 50 51 25.50185497295642 11.38643226638212
56 58 51 52 147.5695704699932 16.14690074813415
56 58 52 53 135.7077472001461 26.73828023791756
56 58 53 54 155.9758192887243 18.91424264158282
56 58 54 55 122.6830751833931 14.06293721892817
56 58 55 56 66.44471781312973 24.42174225045665
56 58 56 57 104.0522611592107 13.34597170858752
56 58 57 58 83.94633991284068 18.33781496764387
56 58 58 59 42.60228249296356 9.84951476981092
56 58 59 60 125.0849762663587 13.2392625397661
58 60 25 26 232.0115219911395 25.87550514519979
58 60 26 27 211.4679235031486 28.09339377233932
58 60 27 28 248.8404304845236 24.33682253552797
58 60 28 29 283.0324524216068 33.22182057310771
58 60 29 30 230.7377489322102 23.54784404334429
58 60 30 31 195.7450091700599 18.07323434458965
58 60 31 32 193.4713501971901 21.26210241613306
58 60 32 33 114.0714726816201 18.79733751169312
58 60 33 34 203.0691267782905 13.7632708198576
58 60 34 35 189.24259093507 17.3492617612056
58 60 35 36 148.0063458758084 20.86736756410176
58 60 36 37 137.4339378235512 20.71754079050751
58 60 37 38 164.837871373636 14.52628252949582
58 60 38 39 128.5906452828799 16.13350138461053
58 60 39 40 113.8957693912323 26.2119264683679
58 60 40 41 142.080156030444 29.66444924499077
58 60 41 42 156.4075710086692 20.01551856318198
58 60 42 43 132.4720797139683 11.67136457259834
58 60 43 44 125.955731299758 14.8866211759755
58 60 44 45 118.7045527745458 9.170264294477303
58 60 45 46 142.0602229625713 19.9487624745349
58 60 46 47 104.528167720922 13.44098780498071
58 60 47 48 96.03426838837848 9.973297833459451
58 60 48 49 94.60715082129616 9.756629686191697
58 60 49 50 109.2481106118636 14.15702527493929
58 60 50 51 118.5783334287749 10.62104737646155
58 60 51 52 154.8122465952 20.53410528673724
58 60 52 53 104.8026477268531 13.3633026170036
58 60 53 54 95.11872089393266 8.182916959798051
58 60 54 55 98.20224700812221 11.13499582688829
58 60 55 56 127.2957137661358 11.8611072102337
58 60 56 57 27.21456378398409 12.03225758894264
58 60 57 58 70.37250046114072 11.96424908580863
58 60 58 59 79.14619080600973 16.55676318329009
58 60 59 60 93.19550653009131 7.38740003360004
56 60 25 60 10682.18385989838 172.2676708043294
