#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
24 26 25 26 1316.795006790612 2.428774856293282
24 26 26 27 1497.507246581109 2.870184676313786
24 26 27 28 1727.591932101126 3.200180549013952
24 26 28 29 2078.597629133594 3.246792322741477
24 26 29 30 2862.535919972948 4.062345899434995
24 26 30 31 2809.937317667312 3.996589252203834
24 26 31 32 2347.995693017107 3.649935996977114
24 26 32 33 2070.518728858753 3.610383509846254
24 26 33 34 1898.237528363589 3.578805493849003
24 26 34 35 1757.607184683946 3.026834306527645
24 26 35 36 1675.324923347355 2.935890934731406
24 26 36 37 1567.404307994325 2.762323668748713
24 26 37 38 1517.194675200209 2.740447138422528
24 26 38 39 1453.742067060481 2.500174992947964
24 26 39 40 1419.504166686556 2.807475374945489
24 26 40 41 1381.099151549803 2.599531079560232
24 26 41 42 1356.325717076739 2.364458279472392
24 26 42 43 1330.24561719225 2.38256084691331
24 26 43 44 1337.119522767909 2.387527699677011
24 26 44 45 1332.868892605928 2.601050353618911
24 26 45 46 1337.054610946287 2.589708730424187
24 26 46 47 1357.323340642222 2.374130847018778
24 26 47 48 1395.737733987984 2.520514342089197
24 26 48 49 1465.386344392839 2.561414549773164
24 26 49 50 1613.7854096446 2.799960002902609
24 26 50 51 1765.314737027961 2.788160529435124
24 26 51 52 1812.793283110342 3.02350833203561
24 26 52 53 1830.93217670992 2.873544965399815
24 26 53 54 1856.450044518332 2.839243757994974
24 26 54 55 1454.831461656984 2.183715259420659
24 26 55 56 533.2277074582453 1.106667879198821
24 26 56 57 200.2808024268808 0.3862699689445216
24 26 57 58 107.4763598294838 0.1954156985260636
24 26 58 59 65.34168437046557 0.1281928364337088
24 26 59 60 41.63353490585476 0.0834008803078934
26 28 25 26 1242.612157242344 2.310529060033527
26 28 26 27 1432.424201657837 2.653062234693396
26 28 27 28 1684.739855820715 3.094994017610707
26 28 28 29 2250.873653512892 3.196229110043523
26 28 29 30 2567.115695241641 3.705035206797792
26 28 30 31 2125.515521533055 3.650086306971471
26 28 31 32 1846.998935202181 3.130135418430278
26 28 32 33 1673.80682856734 2.798422591096656
26 28 33 34 1554.135426084508 2.843630625045744
26 28 34 35 1458.938799964388 2.551377523574884
26 28 35 36 1385.822251895311 2.417743953427697
26 28 36 37 1313.885653884484 2.637880892356069
26 28 37 38 1252.664371969413 2.243810507789551
26 28 38 39 1216.108633636062 2.305148646286476
26 28 39 40 1183.989152371775 2.156893009657384
26 28 40 41 1144.083507694535 2.328814573028779
26 28 41 42 1125.502594375391 2.09126797252079
26 28 42 43 1110.725831852758 1.995955348394464
26 28 43 44 1110.870895787004 2.085831972952542
26 28 44 45 1077.33601560974 2.176334126728571
26 28 45 46 1091.800343805491 2.137932753192466
26 28 46 47 1097.557407139989 1.892117825834503
26 28 47 48 1108.287713281751 2.096776294233498
26 28 48 49 1118.979374855082 1.927984046178504
26 28 49 50 1165.91765374988 2.139118812809618
26 28 50 51 1234.688426133598 2.170722619495191
26 28 51 52 1377.468204086193 2.321190048033138
26 28 52 53 1512.402099931724 2.409096976392229
26 28 53 54 1563.033768100483 2.436192631890725
26 28 54 55 1585.568100838385 2.409538110265562
26 28 55 56 1442.148139114052 2.230611064086291
26 28 56 57 667.5238755295995 1.378452907722789
26 28 57 58 219.7505760523993 0.4477011868549435
26 28 58 59 109.0056767992783 0.202643066073592
26 28 59 60 64.58259461686916 0.1226014310804256
24 28 25 60 96692.58639821825 21.31610585926757
