#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
52 54 25 26 404.8880300595285 0.7977195266302458
52 54 26 27 386.5133302305011 0.7040843904071122
52 54 27 28 353.2198823878651 0.783916358689336
52 54 28 29 341.5498157926517 0.768131895657129
52 54 29 30 311.8160040741489 0.7010493011488331
52 54 30 31 311.9540733797446 0.6047587512289164
52 54 31 32 287.4251842300813 0.6084981554111767
52 54 32 33 279.0283559479439 0.6048316646721931
52 54 33 34 267.6448572858086 0.5986223256938701
52 54 34 35 270.6460313906845 0.5901775564629118
52 54 35 36 249.4122613579822 0.5387655157156094
52 54 36 37 239.8382041547108 0.5555523612758302
52 54 37 38 251.7316311041349 0.5279681514515376
52 54 38 39 225.851245057904 0.4994628596516235
52 54 39 40 230.9931170551316 0.4671477512250331
52 54 40 41 222.0703563748897 0.5330338762976865
52 54 41 42 212.4193501438134 0.4937796266447539
52 54 42 43 225.8826068130235 0.4912738441764194
52 54 43 44 200.6678009341946 0.4659510337484977
52 54 44 45 197.8717348466348 0.4153719367777493
52 54 45 46 211.3464415249669 0.4254020054299378
52 54 46 47 185.6800561650427 0.4172754105685912
52 54 47 48 190.648511664741 0.4250480840481939
52 54 48 49 192.4539480423684 0.4100554622901544
52 54 49 50 179.6275436427946 0.4252324880486876
52 54 50 51 189.7919773504842 0.4125773917556926
52 54 51 52 175.0909374903935 0.4196015831492679
52 54 52 53 167.0562378394153 0.3999277325687903
52 54 53 54 183.0793322185997 0.3994811729906344
52 54 54 55 164.5970502234997 0.3740182009849505
52 54 55 56 167.2040402804485 0.3875477368871583
52 54 56 57 165.8350571770019 0.4047064290909877
52 54 57 58 156.8721048766791 0.3762219702808141
52 54 58 59 162.9281903602991 0.4031241655898468
52 54 59 60 157.249693260628 0.3638673730128606
54 56 25 26 349.974057062178 0.748489261826635
54 56 26 27 336.8307111198737 0.7113565985011514
54 56 27 28 317.9730663862546 0.6555579743967559
54 56 28 29 307.9895558403402 0.6771797660246941
54 56 29 30 285.4527157556822 0.6613378389999609
54 56 30 31 287.424326789417 0.6280356317976813
54 56 31 32 264.5285887339256 0.5704401267816394
54 56 32 33 262.9586437080093 0.5810280450109978
54 56 33 34 244.8055885899174 0.5274040882956342
54 56 34 35 245.0013368202798 0.535893101413294
54 56 35 36 228.4700049269797 0.5082092450983952
54 56 36 37 213.9733717189999 0.5224319993622946
54 56 37 38 228.5599804018909 0.4851630381186514
54 56 38 39 206.5871761665761 0.5007902727983029
54 56 39 40 210.8545038726156 0.4645356496105669
54 56 40 41 207.8005515324715 0.4919519703464847
54 56 41 42 194.0730395078564 0.4105644623024667
54 56 42 43 201.1859041683513 0.4507886580077213
54 56 43 44 190.9419847379401 0.40661597105394
54 56 44 45 177.7643407599328 0.4041890091677367
54 56 45 46 190.8125797530454 0.3810557966558609
54 56 46 47 174.7661321349141 0.4048729847689636
54 56 47 48 168.8569243896596 0.3987285308458856
54 56 48 49 173.3025401816323 0.412960209398992
54 56 49 50 170.5492461323944 0.4034045659058088
54 56 50 51 160.0703380497506 0.3661834585620183
54 56 51 52 173.6396335388593 0.3816421820599836
54 56 52 53 151.8287247098754 0.3627219259986498
54 56 53 54 152.4603240521796 0.3597185803784242
54 56 54 55 164.3579021291042 0.3525419063756995
54 56 55 56 145.4054789130752 0.3474301503571787
54 56 56 57 151.2125222356207 0.340354837621351
54 56 57 58 148.5620719809281 0.3635666941453614
54 56 58 59 139.27750412539 0.3399045787647
54 56 59 60 146.2034854220078 0.3620374981563868
52 56 25 60 15495.33985108667 4.225380508922667
