#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
40 42 25 26 987.4432935987231 1.446942534105938
40 42 26 27 829.6403447489033 1.379825130563055
40 42 27 28 722.9969728415606 1.154683999490032
40 42 28 29 678.9614655507858 1.115616590410539
40 42 29 30 634.3108554397459 1.017414493510027
40 42 30 31 577.451137042917 1.06304603899463
40 42 31 32 569.2224961449328 1.0594356066679
40 42 32 33 532.049916702689 0.9587409954911569
40 42 33 34 510.642760962034 0.8988138738021911
40 42 34 35 497.4197054729025 0.861706933721512
40 42 35 36 456.4763395149288 0.9191945717454256
40 42 36 37 466.2287904529243 0.8118077003664123
40 42 37 38 437.0583025257921 0.7820773740764511
40 42 38 39 434.1650936980738 0.8035289268121942
40 42 39 40 413.9528221114609 0.7564730154716086
40 42 40 41 425.3214439241175 0.7444738040278238
40 42 41 42 398.482751820402 0.7434813195194109
40 42 42 43 392.6059024898042 0.6868067743037747
40 42 43 44 378.9390667018463 0.6718250221380778
40 42 44 45 379.4260595069439 0.6791673382240518
40 42 45 46 372.9969486437938 0.7299404386277272
40 42 46 47 354.3699931968465 0.6834660999847146
40 42 47 48 356.2779351104258 0.6900439891254037
40 42 48 49 338.3267970416157 0.6369712521986517
40 42 49 50 361.5103140851551 0.6853252354198295
40 42 50 51 331.9856717716178 0.6473937116962328
40 42 51 52 341.4506203610017 0.6609787346116907
40 42 52 53 333.363014675494 0.5977824758662431
40 42 53 54 340.007218575664 0.636251952873915
40 42 54 55 313.7768449470369 0.5997787174728727
40 42 55 56 337.4891996026674 0.6401659868044111
40 42 56 57 319.6906199233065 0.578826839752035
40 42 57 58 321.7145568304616 0.5935815348561245
40 42 58 59 323.8246702053292 0.621893233454479
40 42 59 60 314.5626163808961 0.6641437917556534
42 44 25 26 802.6568503765059 1.164378408719953
42 44 26 27 690.4221723108665 1.170668060302586
42 44 27 28 624.9571575513135 1.081348492435841
42 44 28 29 583.3125554902982 1.015553555912709
42 44 29 30 554.5693783262395 0.9701694743942254
42 44 30 31 505.6141275261241 0.895727233232794
42 44 31 32 490.1697266908666 0.90531583737135
42 44 32 33 469.9540191151602 0.8246852160553947
42 44 33 34 451.7358760327357 0.8251482574453091
42 44 34 35 443.6994195437837 0.7707835124826612
42 44 35 36 408.3939805696072 0.7562262888991061
42 44 36 37 416.5991809185745 0.764234174262276
42 44 37 38 389.696563497101 0.7826280639867229
42 44 38 39 386.6079547684881 0.6678420096530898
42 44 39 40 371.8835895392243 0.6740810997024775
42 44 40 41 365.4808603151898 0.6574301658059637
42 44 41 42 361.1222509293439 0.6338709888561492
42 44 42 43 334.9788849597123 0.6183116321668769
42 44 43 44 353.7125330084502 0.6845224985257414
42 44 44 45 321.2546377310115 0.6278218992627967
42 44 45 46 335.0174846435852 0.5911570504781888
42 44 46 47 317.344909773775 0.6470329593289909
42 44 47 48 325.7383873802307 0.5866035362002257
42 44 48 49 303.2748276426406 0.5560129380770457
42 44 49 50 306.5973923983582 0.6201839728630676
42 44 50 51 309.383894600959 0.5961739368263943
42 44 51 52 293.4898394227531 0.5512495130374423
42 44 52 53 293.2178458014425 0.5715703137665761
42 44 53 54 291.0348763211919 0.5389086962718218
42 44 54 55 295.9965913257082 0.5401130079520726
42 44 55 56 271.0298017092533 0.5272474103220527
42 44 56 57 288.9404849421011 0.5031355295665285
42 44 57 58 276.9451071854137 0.5212053874148085
42 44 58 59 276.9604914465658 0.5366327883267851
42 44 59 60 275.6656932859368 0.5485192872357242
40 44 25 60 29571.6018896833 6.585644948861535
