#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
24 26 25 26 1516.653497293998 150.3654330853948
24 26 26 27 1592.420215478979 123.7095339690509
24 26 27 28 1736.511474793411 158.7534991652713
24 26 28 29 2116.287909898136 157.7744352547882
24 26 29 30 3182.73561268977 225.2585495157443
24 26 30 31 2508.673321972793 139.6618709257764
24 26 31 32 2543.83086388432 241.3454149713276
24 26 32 33 1998.305554628885 171.2830568506379
24 26 33 34 1958.708932480311 329.1593770452003
24 26 34 35 1732.472785164766 117.3692153437451
24 26 35 36 1768.566716045839 154.2340520307913
24 26 36 37 1486.218994654858 183.2138299782454
24 26 37 38 1623.51428685974 87.66240866372922
24 26 38 39 1430.621409252988 71.69112841023401
24 26 39 40 1041.470162454785 146.8041787375091
24 26 40 41 1238.066199882516 94.15347651120022
24 26 41 42 1378.170041369594 111.1339460896475
24 26 42 43 1429.057641433415 90.94326017768543
24 26 43 44 1283.649684594467 101.7871670931633
24 26 44 45 1266.672355744325 132.7984029830922
24 26 45 46 1207.64905165294 92.53472100009238
24 26 46 47 1601.32911795865 129.4624379311375
24 26 47 48 1371.619881307585 101.9703050947616
24 26 48 49 1420.613951987107 99.28588246090808
24 26 49 50 1544.084123964636 102.7449067603009
24 26 50 51 1832.480349328427 205.4606026491093
24 26 51 52 1533.121667657285 140.4084314481641
24 26 52 53 1811.037602603033 132.7327267545957
24 26 53 54 2018.999185952171 128.480204819399
24 26 54 55 1424.64971273491 94.7945612207245
24 26 55 56 475.777506854158 44.9612834527938
24 26 56 57 209.7462833482761 13.1851404620837
24 26 57 58 -0.4748912758287533 5.573978349632561
24 26 58 59 1.98742027779534 2.010860366512861
24 26 59 60 2.529920396544629 0.1317937607685211
26 28 25 26 1301.008849349678 79.62745440626439
26 28 26 27 1443.010041162207 115.9546080436963
26 28 27 28 1732.87286129214 118.0554486085486
26 28 28 29 2209.781796155063 147.3795798712123
26 28 29 30 2677.475613878762 258.6271159102851
26 28 30 31 2123.313418320106 124.7628609357796
26 28 31 32 1625.629644431618 210.6329684218929
26 28 32 33 1459.922952800243 101.065552411806
26 28 33 34 1565.786711283572 160.0415291357324
26 28 34 35 1478.443004157965 104.777567121136
26 28 35 36 1401.066537461239 119.9991359523856
26 28 36 37 1328.422171316101 113.8175407551532
26 28 37 38 1303.451629205936 114.2879956419476
26 28 38 39 1082.581057098706 79.11355185606662
26 28 39 40 1022.038900655177 98.60544118672883
26 28 40 41 1100.751589415028 108.6252170226136
26 28 41 42 1019.868665558476 145.4490083209897
26 28 42 43 1012.470810115553 78.89333876767614
26 28 43 44 920.1240175242917 121.5153667897281
26 28 44 45 1018.41466304544 127.067380222146
26 28 45 46 1096.444851675719 90.03981550373678
26 28 46 47 950.6402937143048 115.0207424760524
26 28 47 48 1163.115815943949 94.80919261729423
26 28 48 49 1120.607531626665 67.66846759712071
26 28 49 50 1236.449024379168 115.4874057999991
26 28 50 51 1120.445917816452 132.5073377978122
26 28 51 52 1247.248777318136 107.2345800366027
26 28 52 53 1522.12531542211 86.78341456241917
26 28 53 54 1677.684944110126 141.1905907394429
26 28 54 55 1496.547269754875 105.7289861351019
26 28 55 56 1379.940734398861 88.77480524795338
26 28 56 57 615.5721963768632 61.88047307913536
26 28 57 58 12.55905156942774 14.00467192300456
26 28 58 59 0.02641621926628667 4.021187179469024
26 28 59 60 4.775871835813744 1.54813012871196
24 28 25 60 94758.37749171462 1078.893010743323
