#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
28 30 25 26 1361.111513428649 103.6142368632063
28 30 26 27 1376.200402436526 74.73617784629378
28 30 27 28 1762.367170012848 98.4882164680199
28 30 28 29 2227.628159854888 149.8759097761012
28 30 29 30 2198.589717232138 169.6501904520211
28 30 30 31 1749.965138006883 131.5007253016145
28 30 31 32 1623.748571436149 79.94080532021302
28 30 32 33 1265.747226358867 81.35326742179384
28 30 33 34 1394.12270880777 191.0351626899497
28 30 34 35 1190.313018871309 102.5179563338788
28 30 35 36 946.0005022626891 93.81231475799568
28 30 36 37 1116.485709221175 79.49535873789559
28 30 37 38 919.2837258355468 100.0400406249043
28 30 38 39 898.9944009074951 144.1783273599493
28 30 39 40 961.0881949733943 66.08002276919584
28 30 40 41 988.1842088470715 62.36694741880827
28 30 41 42 941.1448855838767 101.1386802723191
28 30 42 43 894.1743077160727 83.65004478842786
28 30 43 44 937.1393316237056 67.37810857438279
28 30 44 45 746.9764623197457 73.79475741193936
28 30 45 46 887.9550942080706 66.73501423754968
28 30 46 47 830.5778713312417 56.42957285177808
28 30 47 48 843.6941474599686 75.53152285191771
28 30 48 49 869.6956912393268 98.11088868110743
28 30 49 50 925.994994126489 66.49381578753071
28 30 50 51 901.220163302786 72.82086925356096
28 30 51 52 851.8229129546332 120.1882128907712
28 30 52 53 1020.610084951995 70.68343861131062
28 30 53 54 1176.164177794288 67.59986555612352
28 30 54 55 1413.616669716211 83.28709080752843
28 30 55 56 1244.102636622523 100.009015412929
28 30 56 57 1523.809105982871 78.43955591919364
28 30 57 58 782.4660204985207 91.1605260198392
28 30 58 59 221.5304357858207 24.9385408441735
28 30 59 60 7.055773887656866 7.129522639001927
30 32 25 26 1142.385652313563 78.83485852352806
30 32 26 27 1381.874317362899 82.23530883054067
30 32 27 28 1915.537868036612 115.9521760675229
30 32 28 29 1779.804017749053 100.5675332468315
30 32 29 30 1390.330235511042 120.9435803036569
30 32 30 31 1553.142377314498 111.094181440864
30 32 31 32 1050.354079518035 111.7162891907812
30 32 32 33 1139.419520237848 79.34940028399016
30 32 33 34 1302.962410890893 152.0680854881525
30 32 34 35 1025.66039995976 71.19866582303275
30 32 35 36 938.7847480884772 63.48051094044543
30 32 36 37 996.6231120424002 65.96217183225907
30 32 37 38 656.0334976671861 88.57296984860021
30 32 38 39 978.5094551268226 61.39494769279412
30 32 39 40 812.0227374367333 68.01040047049092
30 32 40 41 758.4616592794647 54.27302035278326
30 32 41 42 717.9221736281334 46.02402370757701
30 32 42 43 745.9546810619643 63.31861014197295
30 32 43 44 705.8756558277059 82.28765256968667
30 32 44 45 694.2615227461204 51.18192410001368
30 32 45 46 796.6318595219897 53.88763807138303
30 32 46 47 706.0331361775525 57.15356521377613
30 32 47 48 717.4180517023349 71.45351745974327
30 32 48 49 647.7236057943771 63.01750590079425
30 32 49 50 745.1120961230375 54.64607042307556
30 32 50 51 731.8550144010292 53.73493616433775
30 32 51 52 854.5490359088787 84.77150718887006
30 32 52 53 826.6455249715034 56.8530381190566
30 32 53 54 722.1039208873996 59.43937974910774
30 32 54 55 934.7916102795975 106.1671388050506
30 32 55 56 914.9449281685181 61.75547691604123
30 32 56 57 1167.620432821691 84.96883023829578
30 32 57 58 1094.983373835646 112.3357688722672
30 32 58 59 952.7595491260678 89.65144659876185
30 32 59 60 88.6566432953999 33.84256867497573
28 32 25 60 72587.33004041348 746.6413488644655
