#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
84 86 25 26 45.66485338805325 4.250514287459128
84 86 26 27 51.50503420674519 4.434128393539107
84 86 27 28 46.02671420665203 6.294543373481864
84 86 28 29 57.8853636823823 5.861196108318484
84 86 29 30 43.84047650258478 5.511802219096338
84 86 30 31 27.8114553579738 5.081563186089785
84 86 31 32 39.4635689458828 4.345881722123143
84 86 32 33 48.23171796548939 5.937931561138885
84 86 33 34 38.53103564361541 4.263385592576851
84 86 34 35 38.71616257292968 5.696574250845172
84 86 35 36 41.14173846081125 4.196860561991032
84 86 36 37 18.56801143361035 0.7869996862731643
84 86 37 38 34.95229136167929 4.656644632783574
84 86 38 39 18.58624710463556 2.832053731280018
84 86 39 40 39.37793243501561 4.120076614789679
84 86 40 41 14.84147567760236 4.275077156077252
84 86 41 42 30.09362932057656 2.472442077211628
84 86 42 43 22.9613930536625 4.424890119466265
84 86 43 44 10.38180838882294 3.662412539369025
84 86 44 45 37.69324823093922 4.416358050123869
84 86 45 46 5.113487958594154 4.008197868951785
84 86 46 47 0.9481698579307484 4.280375786018034
84 86 47 48 33.55979110879765 4.280968717374726
84 86 48 49 33.02413794300813 5.190753542263092
84 86 49 50 25.54357851938779 1.425565993826508
84 86 50 51 33.64665781409298 3.520904000742344
84 86 51 52 41.091899795012 3.560258217814142
84 86 52 53 35.25899730721896 3.722929787089883
84 86 53 54 19.82482225925289 2.754672777171904
84 86 54 55 15.99439156362557 4.059195226235142
84 86 55 56 17.74512335080491 3.522766417054886
84 86 56 57 18.44067683737387 3.265946134309903
84 86 57 58 23.45458445345244 4.434537564281788
84 86 58 59 21.70216266422511 4.275672811844923
84 86 59 60 7.854020976760768 3.519878512935523
86 88 25 26 20.38708552765888 4.606086578059929
86 88 26 27 44.57369007821356 4.529210597315684
86 88 27 28 26.75444630749801 3.858889755468802
86 88 28 29 12.80143503933605 3.696439479432373
86 88 29 30 43.84192565726176 4.202621807019385
86 88 30 31 40.62588116776885 3.488017773306529
86 88 31 32 18.82345831617748 4.88511708786097
86 88 32 33 39.60463077924842 6.957791697281139
86 88 33 34 25.01661129649187 5.508559053350763
86 88 34 35 41.00620241280252 3.509591772663237
86 88 35 36 7.35235307384791 7.167937570850444
86 88 36 37 7.958705650151011 5.257350279472788
86 88 37 38 20.27638085949438 3.441821907048939
86 88 38 39 30.47134905964481 7.742938616858174
86 88 39 40 16.31834413518295 4.186708773642122
86 88 40 41 28.7781162687831 5.125018467577986
86 88 41 42 32.67029049875223 3.745969758837195
86 88 42 43 5.245380221027583 1.208605395191214
86 88 43 44 28.95414136161681 3.260081599849753
86 88 44 45 10.55703575242829 3.605455108035079
86 88 45 46 22.83533733222327 2.523481889047191
86 88 46 47 9.113330453923592 3.572514934141696
86 88 47 48 27.97009237725656 3.190512712345115
86 88 48 49 33.37773590287524 4.597692626224585
86 88 49 50 19.3757483233914 2.688376552151492
86 88 50 51 6.582212832352456 2.984114388504014
86 88 51 52 24.09740374288871 3.831169687652727
86 88 52 53 24.58500705733598 3.940470621511735
86 88 53 54 23.86515801563789 3.643739165831297
86 88 54 55 27.80146037222544 2.245765466502716
86 88 55 56 15.67801569893014 3.998147062530826
86 88 56 57 20.1010002287157 3.289040769230859
86 88 57 58 30.82112135334703 4.168433026010728
86 88 58 59 14.35409874066021 3.192018888031056
86 88 59 60 16.82710344861102 4.127665364579753
84 88 25 60 1858.878949692965 35.60720171599889
