#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
16 18 25 26 1763.574988803028 116.8181586048325
16 18 26 27 2050.636808371715 178.4604756923669
16 18 27 28 2059.723365104579 197.8918395016939
16 18 28 29 2217.421258351678 363.8563046158184
16 18 29 30 2737.106216614491 175.5732785690116
16 18 30 31 3823.657904810629 222.6411791625065
16 18 31 32 4086.09807721189 229.5952713720644
16 18 32 33 5251.3945927188 405.1606505292469
16 18 33 34 5866.43231886894 245.2470796034043
16 18 34 35 4423.034091484045 168.4122236545619
16 18 35 36 4023.889515694447 270.875742821209
16 18 36 37 3470.722341946388 225.3133483968308
16 18 37 38 3685.208242417202 232.6405832429754
16 18 38 39 3233.234647387684 345.8497575527901
16 18 39 40 2734.781945196078 207.6029842357984
16 18 40 41 2888.112834790811 327.4420315013034
16 18 41 42 4008.15076126836 220.3242624028374
16 18 42 43 3341.969954760434 234.0603158091545
16 18 43 44 4034.795938517255 177.742012860587
16 18 44 45 3751.111327327992 260.757329067758
16 18 45 46 3906.537121662698 203.7764441228105
16 18 46 47 3717.780707996539 231.4139521749925
16 18 47 48 3767.044915381518 193.6915274309621
16 18 48 49 4021.84383172753 361.9302024401207
16 18 49 50 2923.504909814723 145.3279985194132
16 18 50 51 1083.767003595612 96.63972057394768
16 18 51 52 343.3764764496185 27.83835429677252
16 18 52 53 148.4911713092409 15.66587363574049
16 18 53 54 -0.7055353543460399 8.897563860415707
16 18 54 55 -2.632359376591939 0.9919947321868892
16 18 55 56 -0.2858929658934479 0.0651259047827661
16 18 56 57 -0.2724169947078128 0.01528312482889551
16 18 57 58 -0.1762463433866754 0.01535938351420467
16 18 58 59 -0.07309812370534541 0.002572002588275646
16 18 59 60 -0.006075222260600421 0.0006155190741774747
18 20 25 26 1645.85294166427 93.34056209079218
18 20 26 27 1931.418151872993 129.7209585478035
18 20 27 28 1930.814604307076 123.9245890408704
18 20 28 29 2299.204608771066 152.1149106513535
18 20 29 30 2497.078928778988 202.2261637161362
18 20 30 31 3085.361216268107 375.2165401579144
18 20 31 32 4293.748506304471 276.9557746160484
18 20 32 33 5128.55411114569 286.765349885402
18 20 33 34 3898.393221148785 223.6183076618845
18 20 34 35 3631.681627827796 325.1405897331146
18 20 35 36 3596.961932209882 244.9264575526053
18 20 36 37 2676.424682498072 167.602636778136
18 20 37 38 2342.707731535362 193.1437773235967
18 20 38 39 2651.830492623256 187.442334772608
18 20 39 40 2778.241276150171 151.7520968605083
18 20 40 41 2664.399901965289 163.4009259030416
18 20 41 42 2786.232374009161 220.8072787742396
18 20 42 43 2003.897394580237 300.6429803893763
18 20 43 44 2527.340485920906 214.6603380961206
18 20 44 45 3090.66513914767 220.3230352111825
18 20 45 46 2882.980366255214 176.3961230756528
18 20 46 47 2938.314556934743 271.0184885426374
18 20 47 48 3278.849687667657 273.3118741062252
18 20 48 49 2579.53342012021 295.793729860775
18 20 49 50 3295.687031702433 323.1780361592429
18 20 50 51 2648.612633826009 150.1668549988725
18 20 51 52 1009.27081605103 116.7926548515617
18 20 52 53 324.6755423343907 31.08193021367464
18 20 53 54 98.66554044355613 7.683147540372692
18 20 54 55 13.09953372712996 4.446939923227949
18 20 55 56 43.60282465544161 1.336996193085395
18 20 56 57 0.9159901015676237 0.03784787978306223
18 20 57 58 0.2279578631328809 0.1533594167765704
18 20 58 59 0.2579947836920473 0.01178118267431824
18 20 59 60 0.08786457198650369 0.00563674150538832
16 20 25 60 165934.8427349704 1721.018082772827
