#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
8 10 25 26 3120.439740626099 145.9042546329089
8 10 26 27 3211.713885867102 154.3794567976932
8 10 27 28 3369.356977148886 232.8976304091383
8 10 28 29 4227.07150159831 246.5386262746854
8 10 29 30 5116.781913331348 435.7499827810198
8 10 30 31 5005.740232710919 366.0727864342213
8 10 31 32 5685.730681262041 446.6061931927102
8 10 32 33 6833.789213418711 541.0260372387459
8 10 33 34 8699.927728435172 381.5729098224012
8 10 34 35 9683.307153396878 628.9943878490689
8 10 35 36 12934.69253693779 876.5646249239575
8 10 36 37 15397.24463887423 681.3274213171718
8 10 37 38 13305.66726861932 556.4326779253686
8 10 38 39 11863.89374243347 887.7856134148785
8 10 39 40 10634.88199164531 519.0104895894258
8 10 40 41 10301.95025949434 672.3463418598819
8 10 41 42 10561.35422487399 591.5624483548839
8 10 42 43 9797.788601309941 390.4357435753506
8 10 43 44 9196.94223342421 451.0874229266115
8 10 44 45 8384.495891873505 343.4380321609407
8 10 45 46 3955.087241749511 214.5462886545174
8 10 46 47 1283.070458480132 102.1336825388934
8 10 47 48 453.9028106291554 38.9322137958053
8 10 48 49 -323.1590430081915 20.00612750526948
8 10 49 50 -175.3395277959792 13.90961625392002
8 10 50 51 178.0389770757376 2.973878835456816
8 10 51 52 -25.27034218632562 0.2930206087718542
8 10 52 53 -15.28835715638148 0.05765325848593209
8 10 53 54 -6.763482405757958 0.05319572735603424
8 10 54 55 -1.466027462740654 0.006015736401657234
8 10 55 56 -0.009253707198163257 3.944905863587339e-05
8 10 56 57 0 4.234224863726249e-20
8 10 57 58 0 4.234224863726249e-20
8 10 58 59 0 4.234224863726249e-20
8 10 59 60 0 4.234224863726249e-20
10 12 25 26 2642.917355267743 148.0405705417005
10 12 26 27 2846.416881212423 110.2571123783159
10 12 27 28 3192.069364026528 253.1532273747319
10 12 28 29 4305.874245302344 293.4924712381174
10 12 29 30 4055.581540590713 299.4328328924265
10 12 30 31 3945.656471261723 306.3134777810573
10 12 31 32 5137.155797220794 388.5353735504145
10 12 32 33 6346.694594840152 296.1871204131076
10 12 33 34 7275.575586473331 488.1137937505347
10 12 34 35 9677.415443486861 454.8734144791506
10 12 35 36 12561.1839246795 538.775809663088
10 12 36 37 10533.45481878721 468.1708356068675
10 12 37 38 10391.99992265447 570.7236874216087
10 12 38 39 7836.37119262399 549.86092496117
10 12 39 40 8683.556281894045 769.6533295155027
10 12 40 41 7734.948778622002 366.1419422897015
10 12 41 42 7807.258332506726 329.5679544843478
10 12 42 43 6980.638030814574 538.2072842738836
10 12 43 44 7134.863279931817 388.3353615505187
10 12 44 45 7769.556974635469 302.146941332409
10 12 45 46 7405.717744263377 327.6753435863212
10 12 46 47 3521.552860509395 239.970434603682
10 12 47 48 1193.234053679032 70.62714346373214
10 12 48 49 -312.7610328710725 58.70660565994518
10 12 49 50 -87.91954789967025 16.30068933822342
10 12 50 51 -94.10637299448987 12.24543783989569
10 12 51 52 -30.66892070016377 3.497308857745614
10 12 52 53 -34.94184899381522 6.54461601387521
10 12 53 54 -7.662299871291013 0.04272481779294884
10 12 54 55 -3.743680576737816 0.03124348237434771
10 12 55 56 -0.9139894244593689 0.005311199146894127
10 12 56 57 -0.01346670728787394 3.748369621188383e-05
10 12 57 58 0 4.234224863726249e-20
10 12 58 59 0 4.234224863726249e-20
10 12 59 60 0 4.234224863726249e-20
8 12 25 60 321062.5361867388 3030.089004286808
