#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
12 14 25 26 2111.067987749138 107.7943670016468
12 14 26 27 2759.159051390565 251.8416291400263
12 14 27 28 3046.044215640701 158.0541345928832
12 14 28 29 3285.570115678916 237.4578426025151
12 14 29 30 3444.357020284835 213.7065028073415
12 14 30 31 4037.012725024359 234.0848620719016
12 14 31 32 4618.222160971408 224.6643391459049
12 14 32 33 5308.252078337055 249.858245447553
12 14 33 34 6877.970224360755 496.9186405836797
12 14 34 35 8608.675365090725 362.7042630821194
12 14 35 36 8268.844494793288 423.7471132160346
12 14 36 37 7351.923145452805 368.6924697596033
12 14 37 38 7106.410130190175 284.7599151764236
12 14 38 39 7199.514062434357 438.4265922403656
12 14 39 40 6228.752433335054 403.5217884322867
12 14 40 41 6264.972936275084 387.9360487567083
12 14 41 42 6208.625639386099 287.4144521463015
12 14 42 43 5729.751727415598 251.7249279918647
12 14 43 44 5452.032483040206 262.3067710660831
12 14 44 45 5025.68690481918 305.4219076030779
12 14 45 46 6619.03954251342 285.5497315848514
12 14 46 47 5318.93449735072 247.7161416027627
12 14 47 48 3476.348789306205 199.4285046472587
12 14 48 49 1034.251536305445 54.2596028091569
12 14 49 50 521.3558717360027 40.43517556029324
12 14 50 51 -94.16549701144862 25.39493835978464
12 14 51 52 -65.69913082916962 14.2760361059223
12 14 52 53 -7.583623580518412 0.2430243778568001
12 14 53 54 -5.937060456918654 0.08368633704542193
12 14 54 55 -3.472515748022329 0.04461247730650843
12 14 55 56 -1.941716226574013 0.01083273233398336
12 14 56 57 -0.5205004574961416 0.00676964822080551
12 14 57 58 -0.01569276636262532 0.0002329498939159403
12 14 58 59 0 4.234224863726249e-20
12 14 59 60 0 4.234224863726249e-20
14 16 25 26 2079.358734986259 190.8645610684122
14 16 26 27 2369.766264684787 188.0398531442421
14 16 27 28 2333.127586648524 175.0410492880919
14 16 28 29 2566.248538225161 186.7067188417693
14 16 29 30 3146.719379503009 211.4526808724657
14 16 30 31 3751.296344807262 194.8497990441146
14 16 31 32 4345.695786812577 252.4565629895269
14 16 32 33 5209.839955862477 319.8479173347981
14 16 33 34 6996.154568790817 390.6938996583398
14 16 34 35 6504.213154747326 254.4883275694484
14 16 35 36 5497.117025403198 403.628407749034
14 16 36 37 4375.94066402371 263.8431733565598
14 16 37 38 4161.19521474858 446.0183377092597
14 16 38 39 4587.640475792007 333.495759205277
14 16 39 40 5219.778591859396 346.9361658820442
14 16 40 41 4855.779167161292 293.6027861211068
14 16 41 42 4527.800719803779 345.9597401842102
14 16 42 43 4450.685716235435 298.9515088104313
14 16 43 44 4317.48371756675 357.3661023007032
14 16 44 45 5024.696325943513 287.8383343730341
14 16 45 46 4498.092210913735 217.6577024910597
14 16 46 47 4596.222244085576 302.0141071106535
14 16 47 48 4872.896081665242 307.8967127502149
14 16 48 49 2899.776943886061 176.6661161762294
14 16 49 50 965.1743259596689 91.21635105136872
14 16 50 51 233.6189356329153 37.6525048779185
14 16 51 52 -52.99519510024309 20.94546754977188
14 16 52 53 -4.362666310513614 0.83455888023638
14 16 53 54 -3.592577230961492 1.408072917459962
14 16 54 55 -2.378977824779825 0.05152218134487491
14 16 55 56 -0.6400239795991791 0.07399425079891948
14 16 56 57 -0.8210631996852974 0.01723523904097218
14 16 57 58 -0.2329940800483281 0.01067947441261645
14 16 58 59 -0.01359028376056431 0.000350840412780713
14 16 59 60 0 4.234224863726249e-20
12 16 25 60 230044.720989545 2047.829909191797
