#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
8 10 25 26 2951.593759188045 131.1881824404164
8 10 26 27 3149.826582744131 190.6318758092681
8 10 27 28 3678.309098585044 263.1747683400371
8 10 28 29 4266.589436857897 417.5604220835963
8 10 29 30 4595.870363095355 298.7486933891834
8 10 30 31 5570.930646098151 229.3505072127831
8 10 31 32 6170.598738499195 285.5241454523038
8 10 32 33 5769.426006884175 583.3157834323846
8 10 33 34 8947.043770385088 628.9104322647573
8 10 34 35 10390.54276538252 471.7584278001516
8 10 35 36 13510.36079390372 939.0466786922619
8 10 36 37 14782.46260386413 668.0378481459338
8 10 37 38 14188.88957148996 720.0545567674216
8 10 38 39 11811.77223252586 554.4126053471695
8 10 39 40 12112.73809816109 673.188810817596
8 10 40 41 10587.58924294629 605.4162428232952
8 10 41 42 11271.08987425366 514.0505542877846
8 10 42 43 9400.49118356593 435.7615049210345
8 10 43 44 9570.095480111024 455.3854589554171
8 10 44 45 8431.697760443112 399.8767210312116
8 10 45 46 3672.845709544757 225.4844228372328
8 10 46 47 1201.458117407829 97.87646160772515
8 10 47 48 451.175593125942 50.54233706651672
8 10 48 49 -266.8590530892478 18.30437500702535
8 10 49 50 -215.5151837179235 17.15485520143269
8 10 50 51 226.9922686381817 2.051573021963025
8 10 51 52 -24.48279597669573 0.2932207492753763
8 10 52 53 -14.84939949134091 0.05777879619511392
8 10 53 54 -5.796986328037543 0.05296459360572533
8 10 54 55 -1.423989306208166 0.006043366916441765
8 10 55 56 -0.008974403916091625 3.957678225829476e-05
8 10 56 57 0 4.234224863726249e-20
8 10 57 58 0 4.234224863726249e-20
8 10 58 59 0 4.234224863726249e-20
8 10 59 60 0 4.234224863726249e-20
10 12 25 26 2699.763021262571 105.004926919511
10 12 26 27 2917.488019152372 196.9703742435454
10 12 27 28 3408.059944322651 198.2882970914164
10 12 28 29 3652.8728334292 195.7779955029073
10 12 29 30 3743.808501677899 242.9658470947839
10 12 30 31 4139.160397801956 277.4194165842593
10 12 31 32 5601.598970448787 196.3350019385333
10 12 32 33 6392.183193740922 379.8640794154866
10 12 33 34 7121.394972558371 468.2555390863123
10 12 34 35 9794.146629835852 502.1444781344151
10 12 35 36 13128.90241310418 698.012710028518
10 12 36 37 10445.53667762678 694.2886497510589
10 12 37 38 10807.86849057591 598.4035330036995
10 12 38 39 7799.959040095347 452.7132664966894
10 12 39 40 8813.56234679983 390.9772652604217
10 12 40 41 7386.978158426233 378.2836542588421
10 12 41 42 8032.206619766334 425.7416114056327
10 12 42 43 7224.632404426644 395.4390309543239
10 12 43 44 7223.761185416422 377.1302322891593
10 12 44 45 7244.794991105877 365.5765211318188
10 12 45 46 6651.614581217013 372.2924692180893
10 12 46 47 3546.324303909303 201.4975796772671
10 12 47 48 1040.281895803203 138.644538892804
10 12 48 49 -397.3807422084141 40.6666424689469
10 12 49 50 -6.799736135628322 31.29836004631995
10 12 50 51 -80.33774088323318 11.6572528982544
10 12 51 52 -28.837554258205 3.538339944620766
10 12 52 53 -43.00339005015715 4.933085547891072
10 12 53 54 -7.404008403159937 0.04278933389843913
10 12 54 55 -3.618191477928502 0.03129756585145245
10 12 55 56 -0.8844199530744499 0.005332806967697713
10 12 56 57 -0.01301189433888486 3.755012808363465e-05
10 12 57 58 0 4.234224863726249e-20
10 12 58 59 0 4.234224863726249e-20
10 12 59 60 0 4.234224863726249e-20
8 12 25 60 324430.0741126272 2982.996551542985
