#qTlo qThi pT(l)lo pT(l)hi PDF0  uncertainty
80 82 25 26 72.6955443211699 9.686684433519199
80 82 26 27 58.55905665684038 8.796378588112727
80 82 27 28 16.51389517335456 7.247652547978369
80 82 28 29 42.71473260447306 7.498531442578891
80 82 29 30 43.430358060457 4.40585028021905
80 82 30 31 47.81496365951311 9.74962211388519
80 82 31 32 15.9568863569972 6.026331634399396
80 82 32 33 57.30936401369551 5.234684945856777
80 82 33 34 55.25048678986565 5.781406908243696
80 82 34 35 57.99123769708396 5.914154374693387
80 82 35 36 39.61627015564803 4.895297700021326
80 82 36 37 16.92155393149053 4.607559586186833
80 82 37 38 11.26964302256009 5.529204175929594
80 82 38 39 41.46047130635516 5.355331185705989
80 82 39 40 56.7296822483063 5.182395027347081
80 82 40 41 44.73752376613785 6.854340406619132
80 82 41 42 41.09019710803244 6.862826882777431
80 82 42 43 29.61555296876591 5.78136598238457
80 82 43 44 6.236424573578317 5.410820028143156
80 82 44 45 51.44718481236282 2.610510786149395
80 82 45 46 46.54110411999989 4.727694248150211
80 82 46 47 -1.794116616500334 7.279774682207344
80 82 47 48 42.53547496996392 5.244352004090422
80 82 48 49 14.62374568021077 5.988315558807315
80 82 49 50 41.67574487568506 5.056807844154942
80 82 50 51 36.78241051216214 4.288078946669264
80 82 51 52 40.37823060479532 7.081298664359018
80 82 52 53 31.31544591110135 5.21683630833174
80 82 53 54 49.88644368264197 6.026228921059301
80 82 54 55 18.1648056494642 4.427806452406899
80 82 55 56 22.65244502560448 5.228080835743347
80 82 56 57 22.3128539897379 6.926113637400364
80 82 57 58 30.34130289688311 4.742740101199247
80 82 58 59 46.78325418122017 4.729351929292053
80 82 59 60 29.93538970327351 5.018258641121896
82 84 25 26 57.00664097447068 7.0869394493077
82 84 26 27 64.84176805938679 5.173480637631206
82 84 27 28 48.4062530426274 5.552968554159843
82 84 28 29 53.38975750965969 4.122602410442255
82 84 29 30 52.00121176576556 4.531320581978835
82 84 30 31 27.58122501452083 6.966605972240046
82 84 31 32 36.6295387089726 6.657277895186541
82 84 32 33 52.32094984831714 5.122458073897008
82 84 33 34 8.109456512358321 4.839782099826596
82 84 34 35 22.11430097041335 6.360843260331719
82 84 35 36 38.13640344041145 3.36423952057933
82 84 36 37 32.93375154969831 5.16813255259875
82 84 37 38 16.63843508038215 4.801126334480432
82 84 38 39 10.12582386286467 4.735223706639188
82 84 39 40 19.36958433739726 7.894356594796377
82 84 40 41 35.57561969176541 5.556923617337622
82 84 41 42 23.33722577025429 6.100762365373737
82 84 42 43 40.90263954005103 4.90031948149332
82 84 43 44 31.64513734828773 3.971043327628702
82 84 44 45 28.72136424494398 4.016084019404403
82 84 45 46 37.59656694284813 4.534233132487096
82 84 46 47 26.37547747013602 4.535189946990411
82 84 47 48 34.68237670189521 4.239106415946927
82 84 48 49 16.61934241816775 3.732437001867961
82 84 49 50 39.69102627430247 5.264027847744708
82 84 50 51 29.943595197756 3.685155141850873
82 84 51 52 38.20974192778842 5.37393237824714
82 84 52 53 44.05353325156972 4.46570476231013
82 84 53 54 4.701674578975974 3.386966528143029
82 84 54 55 32.77358652375801 5.258947274764905
82 84 55 56 31.98215655839082 3.729276467558688
82 84 56 57 14.66155665693055 3.617807989865193
82 84 57 58 28.40512810759922 3.412883157478904
82 84 58 59 33.67899735584115 2.560925582347204
82 84 59 60 29.04270589607526 3.56538171823198
80 84 25 60 2421.700117547517 46.27192768971356
